time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504669679406034533e+01,0.000000000000000000e+00,1.108081998898092254e-07,1.189305407864151221e+01,1.391018741116538422e+02,1.350000000000000000e+02,1.600968442966784622e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.071101641902614775e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464390169616205384e+01,0.000000000000000000e+00,1.108099328245689080e-07,1.189317434563680997e+01,1.391018875473316712e+02,1.350000000000000000e+02,1.600968618613168104e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.184007912702935240e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419593225871660991e+01,0.000000000000000000e+00,1.108118839190423935e-07,1.189331000566241237e+01,1.391019004500284950e+02,1.350000000000000000e+02,1.600968800459269303e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.322750911183229353e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369244842122640193e+01,0.000000000000000000e+00,1.108141024580820237e-07,1.189346455536098546e+01,1.391019127179536099e+02,1.350000000000000000e+02,1.600968989274196730e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.494195638200203078e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.311953579943597958e+01,0.000000000000000000e+00,1.108166540254989817e-07,1.189364268870392038e+01,1.391019242247516274e+02,1.350000000000000000e+02,1.600969186017019297e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.710762052538120956e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245757644755683913e+01,0.000000000000000000e+00,1.108196304495113360e-07,1.189385100587430877e+01,1.391019348088533718e+02,1.350000000000000000e+02,1.600969391911323569e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.991952120624572234e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167778939667478255e+01,0.000000000000000000e+00,1.108231654517712052e-07,1.189409916506435927e+01,1.391019442561102721e+02,1.350000000000000000e+02,1.600969608564556879e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.369723174089688078e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073584555403609642e+01,0.000000000000000000e+00,1.108274632536582459e-07,1.189440200596181008e+01,1.391019522699092761e+02,1.350000000000000000e+02,1.600969838167276293e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.899718818784126059e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.955911334466104279e+01,0.000000000000000000e+00,1.108328551229482226e-07,1.189478378677180714e+01,1.391019584157315023e+02,1.350000000000000000e+02,1.600970083848379133e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.686541847860806346e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.801860168581326604e+01,0.000000000000000000e+00,1.108399221820391861e-07,1.189528749546729003e+01,1.391019620076137358e+02,1.350000000000000000e+02,1.600970350364067230e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.947147867089659245e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
