x [um],y [um],Vmem [mV]
6.903461336334267173e+01,1.491046026328239726e+01,-1.546034652579290025e+01
8.469078087194714044e+01,1.482951951070596230e+01,-1.550596508646618332e+01
1.008592273497842342e+02,1.629228650186031402e+01,-1.563228320570404861e+01
5.204282806485726098e+01,2.415460397993790309e+01,-1.541354779346732329e+01
6.809075606858931451e+01,2.383090249865396615e+01,-1.543402556000210524e+01
8.504403833304643001e+01,2.337337915179036330e+01,-1.551273789513736112e+01
1.019650732645540216e+02,2.325208634905398597e+01,-1.563015563267077290e+01
3.471524759391981263e+01,3.422156572799949004e+01,-1.541577078825925895e+01
5.063305404951590560e+01,3.250611821422467784e+01,-1.539354174805103881e+01
6.809215718060981715e+01,3.300225253091164035e+01,-1.544758654687864663e+01
8.515084179567797662e+01,3.269645565066088011e+01,-1.559127267872858091e+01
1.019518417916932265e+02,3.261718553758139905e+01,-1.576859568690491109e+01
3.507426934196608670e+01,4.339030758144961197e+01,-1.539552683563821311e+01
5.125836736459227438e+01,4.218116979215504614e+01,-1.539619536198224559e+01
6.763244320439548574e+01,4.228416441578274743e+01,-1.550333591375441777e+01
8.478740251048053267e+01,4.200752717848998685e+01,-1.577664597387066081e+01
1.018546837208992883e+02,4.208510518778501819e+01,-1.614349365091481658e+01
1.983698304381018218e+01,5.235572152444408545e+01,-1.543761601646525428e+01
3.463021189533930055e+01,5.237834961392989896e+01,-1.538125130256088724e+01
5.112830327372992656e+01,5.201266779167808352e+01,-1.541929143385937451e+01
6.768581099748412555e+01,5.180127556175543191e+01,-1.561663599300825567e+01
8.467593502765882363e+01,5.133382144772458133e+01,-1.612450870082475518e+01
1.018897283868805488e+02,5.149031042826637616e+01,-1.690208410399750960e+01
1.356755505818196639e+02,5.212899920251996377e+01,-1.789001244461328710e+01
1.495625892081419011e+02,5.353511865915884016e+01,-1.753304009221081472e+01
1.791487105935507174e+01,6.018395844758752133e+01,-1.541304603422989672e+01
3.434457374925759154e+01,6.179172207889856594e+01,-1.537869332981914816e+01
5.089741798605740541e+01,6.167104403230689513e+01,-1.545694915453940688e+01
6.778021826815030693e+01,6.118648379763926215e+01,-1.578660738086372284e+01
8.507661862604142300e+01,6.093199518994204311e+01,-1.673338313328389404e+01
1.016353330297943671e+02,6.111824445817663332e+01,-1.859337625178966746e+01
1.186577125108562569e+02,6.160583489068024932e+01,-2.087596445441188209e+01
1.354929534116274397e+02,6.173944199226546203e+01,-1.954810890655826228e+01
1.513298913670775221e+02,6.163082912174849071e+01,-1.828522337711565271e+01
1.827638845095084719e+01,6.938919830347749951e+01,-1.539730391191429959e+01
3.368729248165586654e+01,7.110842154970266904e+01,-1.538172072158079118e+01
5.072008704893730879e+01,7.114838169282181468e+01,-1.550280208843152785e+01
6.782806773272677958e+01,7.061028179263473703e+01,-1.600001467446692516e+01
8.483164829727044776e+01,7.067981681181998965e+01,-1.753251608905899772e+01
1.016044608659410073e+02,7.091805427192355182e+01,-2.086943104604839050e+01
1.185616989839679718e+02,7.103954011562807125e+01,-2.400501072376025036e+01
1.358009113619237951e+02,7.108417286680383995e+01,-2.213497230989869635e+01
1.516664312925304046e+02,7.069973339506915977e+01,-1.949508609203470755e+01
1.735912311421020959e+01,7.926712547456139646e+01,-1.541678297937253639e+01
3.343051897665920791e+01,8.064535557070742300e+01,-1.538832375842636679e+01
5.069660650944304336e+01,8.042781940725417655e+01,-1.554813949430448083e+01
6.789709817550595972e+01,8.023283542039818883e+01,-1.622492876323902067e+01
8.504648800027013067e+01,8.039261297422295627e+01,-1.847924175337157493e+01
1.016980689812566112e+02,8.055005249711221893e+01,-2.323144115800986498e+01
1.188348268352120698e+02,8.042121153680091084e+01,-2.592284664030896124e+01
1.361768362013637557e+02,8.029365256974678289e+01,-2.456245369873450102e+01
1.527584944027293830e+02,8.066793550359808762e+01,-2.069394124508069055e+01
1.696801937896730550e+01,9.072298508359682501e+01,-1.542982347176364577e+01
3.379827003885611703e+01,8.981088929872581161e+01,-1.539654024064916271e+01
5.073556584827647953e+01,8.995416511564994266e+01,-1.558164902875739521e+01
6.781563809944087495e+01,8.962246325871450381e+01,-1.637982494263002664e+01
8.512925720640826910e+01,9.005782161971164612e+01,-1.921708999123915262e+01
1.018581612050997478e+02,9.019590874214530629e+01,-2.497429104814159473e+01
1.189028949472760814e+02,8.968310135775804781e+01,-2.623732319493714371e+01
1.361806833849404654e+02,8.947747876547320800e+01,-2.571606237644505200e+01
1.532982292968512184e+02,9.023290182658290348e+01,-2.130373592306094466e+01
1.775594634865030841e+01,9.954402263168155685e+01,-1.540790119268911162e+01
3.404883423416534072e+01,9.918249228040239984e+01,-1.540260201961124942e+01
5.107721727768795006e+01,9.956060681503123533e+01,-1.559739811152516964e+01
6.769830264590014224e+01,9.909060651852776402e+01,-1.641264132516868202e+01
8.483408524219335334e+01,9.953559804522329557e+01,-1.933343892592029079e+01
1.017855370886790070e+02,9.986911345114565108e+01,-2.536476247183333399e+01
1.185413928365132534e+02,9.890527563278052980e+01,-2.622963220717599953e+01
1.358822761125680358e+02,9.880869139679404611e+01,-2.580901014738191890e+01
1.526854576691030445e+02,9.909866986767751484e+01,-2.145846157264296039e+01
1.785625813502223025e+01,1.088979370878387272e+02,-1.542263266021426382e+01
3.426709355172700100e+01,1.083752683566908530e+02,-1.540780053584171050e+01
