time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504373998608617313e+01,0.000000000000000000e+00,1.107467007601824531e-07,1.188871119046961056e+01,1.391060080532924985e+02,1.350000000000000000e+02,1.601008895330186377e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.792911582897504699e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464075134994828886e+01,0.000000000000000000e+00,1.107485060411523175e-07,1.188883657870733934e+01,1.391060220019511178e+02,1.350000000000000000e+02,1.601009078344841541e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.082566345775753012e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419254715775012698e+01,0.000000000000000000e+00,1.107505386643692088e-07,1.188897801592993453e+01,1.391060353946019461e+02,1.350000000000000000e+02,1.601009267823582505e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.209484228325737034e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.368877327226827845e+01,0.000000000000000000e+00,1.107528500156613590e-07,1.188913914941910122e+01,1.391060481250003136e+02,1.350000000000000000e+02,1.601009464568901208e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.366330830372310853e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.311549450679051887e+01,0.000000000000000000e+00,1.107555084851367222e-07,1.188932487602204269e+01,1.391060600612362919e+02,1.350000000000000000e+02,1.601009669581652162e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.564478663752798611e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245306055692343961e+01,0.000000000000000000e+00,1.107586098464244373e-07,1.188954208224591724e+01,1.391060710346006033e+02,1.350000000000000000e+02,1.601009884138973050e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.821788327649721932e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167263755462614938e+01,0.000000000000000000e+00,1.107622935950141494e-07,1.188980084716423313e+01,1.391060808214201359e+02,1.350000000000000000e+02,1.601010109919045021e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.167534347530528053e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.072980449424598959e+01,0.000000000000000000e+00,1.107667728240561416e-07,1.189011666078187268e+01,1.391060891117878100e+02,1.350000000000000000e+02,1.601010349209478179e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.652703845837546375e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.955175738276950170e+01,0.000000000000000000e+00,1.107723933030472826e-07,1.189051485195987112e+01,1.391060954515216963e+02,1.350000000000000000e+02,1.601010605278987597e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.373180997316321295e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.800914831530237592e+01,0.000000000000000000e+00,1.107797618462706672e-07,1.189104032356184248e+01,1.391060991232303934e+02,1.350000000000000000e+02,1.601010883098725657e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.527930789514482992e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
