# time_s,Cell_Conc_X_mmol/L,Env_Conc_X_mmol/L,
1.002865329512894104e-03,6.701492153178782745e-25,0.000000000000000000e+00
2.005730659025788207e-03,6.716377962295014685e-25,0.000000000000000000e+00
3.008595988538682094e-03,6.731293714134504320e-25,0.000000000000000000e+00
4.011461318051576415e-03,6.746239462215056519e-25,0.000000000000000000e+00
5.014326647564470302e-03,6.761215260057251416e-25,0.000000000000000000e+00
6.017191977077364189e-03,6.776221161151914446e-25,0.000000000000000000e+00
7.020057306590258075e-03,6.791257218909368968e-25,0.000000000000000000e+00
8.022922636103152830e-03,6.806323486576149729e-25,0.000000000000000000e+00
9.025787965616045849e-03,6.821420017089544631e-25,0.000000000000000000e+00
1.002865329512894060e-02,6.836546862802771491e-25,0.000000000000000000e+00
1.103151862464183536e-02,6.851704074910250388e-25,0.000000000000000000e+00
1.203438395415472838e-02,6.866891702078659674e-25,0.000000000000000000e+00
1.303724928366762313e-02,6.882109786678982508e-25,0.000000000000000000e+00
1.404011461318051615e-02,6.897358355416893008e-25,0.000000000000000000e+00
1.504297994269341091e-02,6.912637437624136207e-25,0.000000000000000000e+00
1.604584527220630566e-02,6.927947141480331307e-25,0.000000000000000000e+00
1.704871060171920041e-02,6.943287535885156646e-25,0.000000000000000000e+00
1.805157593123209170e-02,6.958658662804541151e-25,0.000000000000000000e+00
1.905444126074498645e-02,6.974060580451777995e-25,0.000000000000000000e+00
2.005730659025788121e-02,6.989493352309406533e-25,0.000000000000000000e+00
2.106017191977077596e-02,7.004957041729204314e-25,0.000000000000000000e+00
2.206303724928367072e-02,7.020451709698915869e-25,0.000000000000000000e+00
2.306590257879656200e-02,7.035977414909145690e-25,0.000000000000000000e+00
2.406876790830945675e-02,7.051534215245597798e-25,0.000000000000000000e+00
2.507163323782235151e-02,7.067122168137453696e-25,0.000000000000000000e+00
2.607449856733524626e-02,7.082741330747583888e-25,0.000000000000000000e+00
2.707736389684814102e-02,7.098391760094990308e-25,0.000000000000000000e+00
2.808022922636103230e-02,7.114073513128956137e-25,0.000000000000000000e+00
2.908309455587392706e-02,7.129786646772716333e-25,0.000000000000000000e+00
3.008595988538682181e-02,7.145531217902498023e-25,0.000000000000000000e+00
3.108882521489971656e-02,7.161307282603673179e-25,0.000000000000000000e+00
3.209169054441261132e-02,7.177114896427980668e-25,0.000000000000000000e+00
3.309455587392550607e-02,7.192954115132217914e-25,0.000000000000000000e+00
3.409742120343840083e-02,7.208824994681689327e-25,0.000000000000000000e+00
