time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.505014906402000463e+01,0.000000000000000000e+00,1.111151790336499457e-07,1.191474356018081338e+01,1.390812329219003800e+02,1.350000000000000000e+02,1.600767725766651139e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.066287847963970920e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464757492095593960e+01,0.000000000000000000e+00,1.111165574640358657e-07,1.191483867662098284e+01,1.390812437571923113e+02,1.350000000000000000e+02,1.600767864970674736e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.178652463874876807e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419986600283775147e+01,0.000000000000000000e+00,1.111181093272989715e-07,1.191494598467679644e+01,1.390812541726060658e+02,1.350000000000000000e+02,1.600768009072913856e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.316718806686467813e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369669587259215859e+01,0.000000000000000000e+00,1.111198737692664761e-07,1.191506825260263724e+01,1.390812640880133699e+02,1.350000000000000000e+02,1.600768158679716180e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.487312221400284581e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312417017103317107e+01,0.000000000000000000e+00,1.111219028680927498e-07,1.191520919610497486e+01,1.390812734040162013e+02,1.350000000000000000e+02,1.600768314546802884e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.702780535985275433e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246270201093102514e+01,0.000000000000000000e+00,1.111242695229559374e-07,1.191537403908173687e+01,1.390812819936112135e+02,1.350000000000000000e+02,1.600768477637746656e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.982509052652096603e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168356104219464697e+01,0.000000000000000000e+00,1.111270798582747107e-07,1.191557042444111403e+01,1.390812896886099281e+02,1.350000000000000000e+02,1.600768649217483741e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.358257024695118906e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.074250581310605668e+01,0.000000000000000000e+00,1.111304958884656686e-07,1.191581009286037407e+01,1.390812962562918074e+02,1.350000000000000000e+02,1.600768831008252491e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.885308366765965314e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.956706847027252394e+01,0.000000000000000000e+00,1.111347802963660334e-07,1.191611223134112940e+01,1.390813013561421485e+02,1.350000000000000000e+02,1.600769025467214490e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.667554905153361934e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.802859503039550049e+01,0.000000000000000000e+00,1.111403936198029497e-07,1.191651082899100089e+01,1.390813044513638488e+02,1.350000000000000000e+02,1.600769236323959888e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.920386416120783352e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.587276444193379632e+01,0.000000000000000000e+00,1.111482318917976471e-07,1.191707294216638680e+01,1.390813046014816621e+02,1.350000000000000000e+02,1.600769469742179396e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,7.151060748755417158e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.251889353479785427e+01,0.000000000000000000e+00,1.111603003044299415e-07,1.191795144383570815e+01,1.390812998681382453e+02,1.350000000000000000e+02,1.600769737227428635e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.175999719455702068e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.640231253874874184e+01,0.000000000000000000e+00,1.111819037538914191e-07,1.191955827991361438e+01,1.390812849498107084e+02,1.350000000000000000e+02,1.600770064396971293e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.309319307606978387e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
