x [um],y [um],Vmem [mV]
6.870966885994423023e+01,1.551707117515163326e+01,-1.544128288667526760e+01
8.505784372544700034e+01,1.366164788535946606e+01,-1.548099269369326159e+01
1.017817947818379452e+02,1.605986234214765673e+01,-1.557283893937277419e+01
5.146408294099702374e+01,2.385711884109937131e+01,-1.540225568822038227e+01
6.745279638983090820e+01,2.393097359454717932e+01,-1.541883827919730265e+01
8.466841416351731198e+01,2.333914767014909231e+01,-1.549190968895014286e+01
1.021604453219997595e+02,2.405650061586326416e+01,-1.561005439174369158e+01
3.533496117612471465e+01,3.446036145496825043e+01,-1.541284121153273290e+01
5.028523160137527981e+01,3.256101736136545099e+01,-1.538702192278111625e+01
6.749554614106396855e+01,3.346608130110034551e+01,-1.543523144866582619e+01
8.458033475796267453e+01,3.293541598161829853e+01,-1.557503718353418698e+01
1.019225557774825575e+02,3.309218010893546591e+01,-1.576982717620047403e+01
3.448223637607266312e+01,4.323317216382984896e+01,-1.539873174211964901e+01
5.102844173571774178e+01,4.253892435813876460e+01,-1.539096538034084105e+01
6.780768308364419283e+01,4.295898975245165730e+01,-1.549895004096604190e+01
8.496534867736443175e+01,4.246072878826152674e+01,-1.577622092031174716e+01
1.020726199456021277e+02,4.235038124690773742e+01,-1.615282746114010592e+01
1.946429207518079352e+01,5.329560608398609389e+01,-1.543455193799348990e+01
3.341329882908634374e+01,5.177140913706568881e+01,-1.538163090408267131e+01
5.085501475779098257e+01,5.205297014209789097e+01,-1.541147423531708682e+01
6.808177574935491805e+01,5.244640422663491819e+01,-1.561778168656252141e+01
8.535944331537980645e+01,5.198306049077773139e+01,-1.615469155276283431e+01
1.022169429166434327e+02,5.183834122212519446e+01,-1.694372440337216901e+01
1.369458079691403611e+02,5.142721536798189419e+01,-1.791436721891414052e+01
1.772569530545003147e+01,6.137883966336089259e+01,-1.540402115555234985e+01
3.367596979080437336e+01,6.136737320270747631e+01,-1.537302897094342669e+01
5.050278636678371669e+01,6.132575715996637200e+01,-1.544371709859403019e+01
6.805604250984718817e+01,6.175723683035416656e+01,-1.578525651860677925e+01
8.532689782381241628e+01,6.150723261996709113e+01,-1.674789374483573567e+01
1.022626610281709532e+02,6.141803378137968394e+01,-1.869485476924795719e+01
1.191927227287900024e+02,6.117318449803067182e+01,-2.082307303985137992e+01
1.366561031807309234e+02,6.087342229271997951e+01,-1.943823616761041606e+01
1.521295888942127021e+02,6.222374461715327243e+01,-1.856090199138797558e+01
1.636485098033150010e+01,7.207561435071315259e+01,-1.538299708816740896e+01
3.364097280498587139e+01,7.057580400475852400e+01,-1.537083471311519745e+01
5.073716143963113012e+01,7.068533818693775572e+01,-1.548989116608987793e+01
6.784383018669799981e+01,7.106455340339893212e+01,-1.598346054343203626e+01
8.511461578316145449e+01,7.096492591631091784e+01,-1.753031564279582710e+01
1.019563866699906214e+02,7.096098140802492082e+01,-2.090555705420992894e+01
1.190124027786115164e+02,7.069316738559618329e+01,-2.395790397121525928e+01
1.363610914450903238e+02,7.043569664744005365e+01,-2.199412731100339613e+01
1.535174333536313895e+02,7.061183223611300264e+01,-1.941709755401648252e+01
1.746346554269198492e+01,7.935519083798776308e+01,-1.536452095944080298e+01
3.395585906411504595e+01,8.001697394839051469e+01,-1.537534307153588031e+01
5.084585988140930368e+01,8.022523383093118809e+01,-1.553528958982311536e+01
6.788073065264889294e+01,8.041100906320119179e+01,-1.619137923618274755e+01
8.504994833657200104e+01,8.038405702785424012e+01,-1.839327208369073574e+01
1.019504749188903219e+02,8.046978427921571608e+01,-2.320312966786149289e+01
1.189593001541462769e+02,8.018110187687628354e+01,-2.591055460672763999e+01
1.361046051319723631e+02,7.982458937881104077e+01,-2.455518905950862774e+01
1.523309754424878690e+02,8.040789542962575354e+01,-2.075083234633564544e+01
1.718124150616220192e+01,8.906666829045417444e+01,-1.538548608296767028e+01
3.411172862165582131e+01,8.953904096655440981e+01,-1.538168941456044614e+01
5.098901321415200272e+01,8.974537545796808047e+01,-1.556914352094174703e+01
6.826692904123765970e+01,8.971265767530456969e+01,-1.636790050863513102e+01
8.520992027036551519e+01,8.978371930162107617e+01,-1.911102445613418510e+01
1.022238815939311110e+02,8.984736089680286852e+01,-2.492099423983477635e+01
1.193277357447695550e+02,8.967109897556173337e+01,-2.624099159235731804e+01
1.358500764593997872e+02,8.964045579979058687e+01,-2.583738821806259622e+01
1.518302662929021665e+02,8.931608231224801386e+01,-2.157434322557657325e+01
1.760233242355276317e+01,9.791945623370479268e+01,-1.538050619196617674e+01
3.412773005537363247e+01,9.913322489875376675e+01,-1.538703318609833381e+01
5.141935258378972406e+01,9.910494275563534927e+01,-1.558733708306481169e+01
