time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504592947945815240e+01,0.000000000000000000e+00,1.108540525065766150e-07,1.189628949308187700e+01,1.390987962785826824e+02,1.350000000000000000e+02,1.600938356087623049e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.026332877566898530e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464308277815594295e+01,0.000000000000000000e+00,1.108557324370888837e-07,1.189640600968523643e+01,1.390988093292613144e+02,1.350000000000000000e+02,1.600938526272651430e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.134533796217358378e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419504862998444850e+01,0.000000000000000000e+00,1.108576238905474200e-07,1.189653744499094579e+01,1.390988218639909348e+02,1.350000000000000000e+02,1.600938702462261531e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.267497622754725102e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369148250252569454e+01,0.000000000000000000e+00,1.108597746559229671e-07,1.189668718838954042e+01,1.390988337842313740e+02,1.350000000000000000e+02,1.600938885401187051e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.431805582708869940e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.311846337255531125e+01,0.000000000000000000e+00,1.108622483282966858e-07,1.189685979007593275e+01,1.390988449676719938e+02,1.350000000000000000e+02,1.600939076018047302e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.639363989694257400e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245636294388406640e+01,0.000000000000000000e+00,1.108651339546221191e-07,1.189706164839434877e+01,1.390988552579284487e+02,1.350000000000000000e+02,1.600939275497507452e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.908869414175584979e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167638328130832548e+01,0.000000000000000000e+00,1.108685612123453306e-07,1.189730212676384546e+01,1.390988644477433240e+02,1.350000000000000000e+02,1.600939485395764805e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.270961771114628522e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073416572788350720e+01,0.000000000000000000e+00,1.108727281578895575e-07,1.189759561307645264e+01,1.390988722500754307e+02,1.350000000000000000e+02,1.600939707833339654e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.778995916318897640e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.955702305593504065e+01,0.000000000000000000e+00,1.108779560827902786e-07,1.189796562933858937e+01,1.390988782444703418e+02,1.350000000000000000e+02,1.600939945838741352e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.533284259397020252e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.801584852317637342e+01,0.000000000000000000e+00,1.108848086643845809e-07,1.189845386436360286e+01,1.390988817672294999e+02,1.350000000000000000e+02,1.600940204014918677e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.741916244602159312e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
