time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504715945661180143e+01,0.000000000000000000e+00,1.108512356750015846e-07,1.189609321973975398e+01,1.390989823655929456e+02,1.350000000000000000e+02,1.600940182345710028e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.212879366914025997e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464439394521114934e+01,0.000000000000000000e+00,1.108529186978679972e-07,1.189620994040478230e+01,1.390989954405884248e+02,1.350000000000000000e+02,1.600940352858547655e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.340720949818614710e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419645933034267671e+01,0.000000000000000000e+00,1.108548135785629618e-07,1.189634160321902279e+01,1.390990079986139563e+02,1.350000000000000000e+02,1.600940529387346700e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.497815122436649057e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369301735552492261e+01,0.000000000000000000e+00,1.108569681733240782e-07,1.189649160221557800e+01,1.390990199409477555e+02,1.350000000000000000e+02,1.600940712678189115e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.691934010115232372e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312015628705135839e+01,0.000000000000000000e+00,1.108594461626922951e-07,1.189666449354577438e+01,1.390990311450560455e+02,1.350000000000000000e+02,1.600940903661361148e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.937138518737046340e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245826229325671619e+01,0.000000000000000000e+00,1.108623367068686267e-07,1.189686668348260667e+01,1.390990414542725091e+02,1.350000000000000000e+02,1.600941103523629749e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.255506715366868325e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167856111056181589e+01,0.000000000000000000e+00,1.108657696370057190e-07,1.189710754624843503e+01,1.390990506609727220e+02,1.350000000000000000e+02,1.600941313823907919e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.683216247129488401e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073673526088533947e+01,0.000000000000000000e+00,1.108699432231876274e-07,1.189740148480018611e+01,1.390990584776204742e+02,1.350000000000000000e+02,1.600941536686341493e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.283256776571719948e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.956017487361561535e+01,0.000000000000000000e+00,1.108751790603079445e-07,1.189777204256434651e+01,1.390990644830646659e+02,1.350000000000000000e+02,1.600941775144476864e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.174035348794582970e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.801993357404524687e+01,0.000000000000000000e+00,1.108820412595028533e-07,1.189826093887216807e+01,1.390990680125777033e+02,1.350000000000000000e+02,1.600942033808613729e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,5.601124692958217256e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
