time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504500066934944869e+01,0.000000000000000000e+00,1.108058642095725239e-07,1.189288712661740810e+01,1.391020342618504628e+02,1.350000000000000000e+02,1.600969991861164132e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.034812296454238066e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464209343743799963e+01,0.000000000000000000e+00,1.108076004418909610e-07,1.189300761838339326e+01,1.391020477167703291e+02,1.350000000000000000e+02,1.600970167800518240e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.987430894540558782e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419398687484686405e+01,0.000000000000000000e+00,1.108095552849895007e-07,1.189314353531351998e+01,1.391020606377945796e+02,1.350000000000000000e+02,1.600970349950391025e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.115809315110338540e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369033239653577283e+01,0.000000000000000000e+00,1.108117781404739708e-07,1.189329838230812619e+01,1.391020729229310007e+02,1.350000000000000000e+02,1.600970539081397348e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.260475783176963367e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.311720300586504351e+01,0.000000000000000000e+00,1.108143347526235643e-07,1.189347686480888022e+01,1.391020844455682095e+02,1.350000000000000000e+02,1.600970736154523166e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.443228149218234595e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245496112763530050e+01,0.000000000000000000e+00,1.108173171824954363e-07,1.189368559975041784e+01,1.391020950438007446e+02,1.350000000000000000e+02,1.600970942395862195e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.680532987855446352e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167479368200839929e+01,0.000000000000000000e+00,1.108208595055311021e-07,1.189393427095272493e+01,1.391021045030186087e+02,1.350000000000000000e+02,1.600971159416255318e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.999377471515727918e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073231574561786772e+01,0.000000000000000000e+00,1.108251665117519964e-07,1.189423775961997443e+01,1.391021125259407825e+02,1.350000000000000000e+02,1.600971389411060741e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.446759555577177745e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.955479092577552080e+01,0.000000000000000000e+00,1.108305704502873703e-07,1.189462039629241552e+01,1.391021186770120721e+02,1.350000000000000000e+02,1.600971635516356528e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.111049024607099710e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.801301100164963032e+01,0.000000000000000000e+00,1.108376543006077365e-07,1.189512530748910812e+01,1.391021222685015744e+02,1.350000000000000000e+02,1.600971902499937727e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.175585008863196162e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.585135726919869370e+01,0.000000000000000000e+00,1.108475535444882310e-07,1.189583764380148345e+01,1.391021220931111770e+02,1.350000000000000000e+02,1.600972198258310542e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,6.072527129236267104e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.248560362646736621e+01,0.000000000000000000e+00,1.108628128220228150e-07,1.189695172217657237e+01,1.391021156567780395e+02,1.350000000000000000e+02,1.600972537574224219e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.996082927780749408e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.634054449265597597e+01,0.000000000000000000e+00,1.108901739946903921e-07,1.189899150726319021e+01,1.391020961243376632e+02,1.350000000000000000e+02,1.600972953469783278e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.964975846762446830e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404011461318051615e-02,-1.382345223324360717e+01,0.000000000000000000e+00,1.109462788672849580e-07,1.190316986572018720e+01,1.391020302230577101e+02,1.350000000000000000e+02,1.600973533802828541e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.754905723010246680e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504297994269341091e-02,-9.869912380099986615e-01,0.000000000000000000e+00,1.110148659270355054e-07,1.190776124181076412e+01,1.391016590926525964e+02,1.350000000000000000e+02,1.600974415019308594e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.726240544877911489e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604584527220630566e-02,1.882660438638579514e-01,0.000000000000000000e+00,1.110407228002385117e-07,1.190935062529649890e+01,1.391004658321040495e+02,1.350000000000000000e+02,1.600975469038172960e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.761800523527822322e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.704871060171920041e-02,-4.274529316791163325e+00,0.000000000000000000e+00,1.110475447270707842e-07,1.190977846947670216e+01,1.390985838793180847e+02,1.350000000000000000e+02,1.600976475215631467e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.303625905775470019e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805157593123209170e-02,-1.007698878988288982e+01,0.000000000000000000e+00,1.110503628746974219e-07,1.190997253073233608e+01,1.390964949384932083e+02,1.350000000000000000e+02,1.600977356491599934e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.371491370929375050e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.905444126074498645e-02,-1.549175318707117555e+01,0.000000000000000000e+00,1.110529237919145750e-07,1.191016272951511823e+01,1.390945357865668086e+02,1.350000000000000000e+02,1.600978110766929419e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.192522786424702691e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788121e-02,-2.001254324866644296e+01,0.000000000000000000e+00,1.110561287940829455e-07,1.191040135968575875e+01,1.390928204493798432e+02,1.350000000000000000e+02,1.600978759814895369e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-9.735006592689353303e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.106017191977077596e-02,-2.368254516297777457e+01,0.000000000000000000e+00,1.110598964639714254e-07,1.191067785776256827e+01,1.390913455545745023e+02,1.350000000000000000e+02,1.600979326919959433e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.912783801049515601e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.206303724928367072e-02,-2.669581824381820567e+01,0.000000000000000000e+00,1.110638302626140154e-07,1.191096332711361505e+01,1.390900765121128586e+02,1.350000000000000000e+02,1.600979830184756736e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.567957876826553936e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.306590257879656200e-02,-2.923298055170883814e+01,0.000000000000000000e+00,1.110675737743003178e-07,1.191123341428718341e+01,1.390889785453707930e+02,1.350000000000000000e+02,1.600980282385724607e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.598700637023689702e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.406876790830945675e-02,-3.142375630849965873e+01,0.000000000000000000e+00,1.110709164745043784e-07,1.191147427061063091e+01,1.390880230317495148e+02,1.350000000000000000e+02,1.600980692435892649e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.883931938302558740e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.507163323782235151e-02,-3.335339010167766105e+01,0.000000000000000000e+00,1.110737751723337602e-07,1.191168074052292702e+01,1.390871872234478133e+02,1.350000000000000000e+02,1.600981066734938807e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.333283643987632039e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.607449856733524626e-02,-3.507658898556957894e+01,0.000000000000000000e+00,1.110761484821518553e-07,1.191185311959252680e+01,1.390864529244825576e+02,1.350000000000000000e+02,1.600981410090630064e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.888069274253630245e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
