time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504528172946029940e+01,0.000000000000000000e+00,1.108094018399204995e-07,1.189314041857118909e+01,1.391017930791426238e+02,1.350000000000000000e+02,1.600967634571422593e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.125356082803874698e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464239420368117806e+01,0.000000000000000000e+00,1.108111338772657152e-07,1.189326060950101827e+01,1.391018065041579064e+02,1.350000000000000000e+02,1.600967810080011233e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.008748610090269117e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419431172442986622e+01,0.000000000000000000e+00,1.108130839870664435e-07,1.189339618677502308e+01,1.391018193966139052e+02,1.350000000000000000e+02,1.600967991783687339e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.126982729563900234e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369068719956994329e+01,0.000000000000000000e+00,1.108153014460139433e-07,1.189355064630355763e+01,1.391018316547813356e+02,1.350000000000000000e+02,1.600968180451095080e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.273091045278805242e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.311759584339937135e+01,0.000000000000000000e+00,1.108178518312076543e-07,1.189372868139093598e+01,1.391018431523773415e+02,1.350000000000000000e+02,1.600968377040752699e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.457662713224412329e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245540352469003409e+01,0.000000000000000000e+00,1.108208269680672728e-07,1.189393689179390456e+01,1.391018537279194902e+02,1.350000000000000000e+02,1.600968582775584181e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.697326507159810625e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167530280311353863e+01,0.000000000000000000e+00,1.108243605860479440e-07,1.189418493599596438e+01,1.391018631673636605e+02,1.350000000000000000e+02,1.600968799262235009e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.019334734461820488e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073291857335059518e+01,0.000000000000000000e+00,1.108286569412794732e-07,1.189448765588831769e+01,1.391018711742207756e+02,1.350000000000000000e+02,1.600969028690288098e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.471145581103894479e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.955553289740023359e+01,0.000000000000000000e+00,1.108340474054458299e-07,1.189486931694426630e+01,1.391018773141127838e+02,1.350000000000000000e+02,1.600969274187472990e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.141990639341411468e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.801397584301271593e+01,0.000000000000000000e+00,1.108411133926127207e-07,1.189537292851325034e+01,1.391018809012025201e+02,1.350000000000000000e+02,1.600969540508679856e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.216987552394859516e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
