# time_s,Cell_Conc_X_mmol/L,Env_Conc_X_mmol/L,
1.002865329512894104e-03,4.788801586842960810e-25,0.000000000000000000e+00
2.005730659025788207e-03,4.799440759141670713e-25,0.000000000000000000e+00
3.008595988538682094e-03,4.810101336671730195e-25,0.000000000000000000e+00
4.011461318051576415e-03,4.820783357596569872e-25,0.000000000000000000e+00
5.014326647564470302e-03,4.831486860058083100e-25,0.000000000000000000e+00
6.017191977077364189e-03,4.842211882144232841e-25,0.000000000000000000e+00
7.020057306590258075e-03,4.852958461838475097e-25,0.000000000000000000e+00
8.022922636103152830e-03,4.863726636936660646e-25,0.000000000000000000e+00
9.025787965616045849e-03,4.874516444901702613e-25,0.000000000000000000e+00
1.002865329512894060e-02,4.885327922588614567e-25,0.000000000000000000e+00
1.103151862464183536e-02,4.896161105668475124e-25,0.000000000000000000e+00
1.203438395415472838e-02,4.907016027252722118e-25,0.000000000000000000e+00
1.303724928366762313e-02,4.917892714088389620e-25,0.000000000000000000e+00
1.404011461318051615e-02,4.928791176944824227e-25,0.000000000000000000e+00
1.504297994269341091e-02,4.939711428095525004e-25,0.000000000000000000e+00
1.604584527220630566e-02,4.950653560853140944e-25,0.000000000000000000e+00
1.704871060171920041e-02,4.961617629791645731e-25,0.000000000000000000e+00
1.805157593123209170e-02,4.972603660065169307e-25,0.000000000000000000e+00
1.905444126074498645e-02,4.983611693588326597e-25,0.000000000000000000e+00
2.005730659025788121e-02,4.994641777866462637e-25,0.000000000000000000e+00
2.106017191977077596e-02,5.005693960466046330e-25,0.000000000000000000e+00
2.206303724928367072e-02,5.016768287335763299e-25,0.000000000000000000e+00
2.306590257879656200e-02,5.027864802838380043e-25,0.000000000000000000e+00
2.406876790830945675e-02,5.038983550208751434e-25,0.000000000000000000e+00
2.507163323782235151e-02,5.050124571589221470e-25,0.000000000000000000e+00
2.607449856733524626e-02,5.061287907938652861e-25,0.000000000000000000e+00
2.707736389684814102e-02,5.072473599993537850e-25,0.000000000000000000e+00
2.808022922636103230e-02,5.083681688438691008e-25,0.000000000000000000e+00
2.908309455587392706e-02,5.094912213896906721e-25,0.000000000000000000e+00
3.008595988538682181e-02,5.106165216166692433e-25,0.000000000000000000e+00
3.108882521489971656e-02,5.117440734414240645e-25,0.000000000000000000e+00
3.209169054441261132e-02,5.128738808000917245e-25,0.000000000000000000e+00
3.309455587392550607e-02,5.140059476494820844e-25,0.000000000000000000e+00
3.409742120343840083e-02,5.151402779652600267e-25,0.000000000000000000e+00
