time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504611788556971419e+01,0.000000000000000000e+00,1.107903329789333692e-07,1.189179094644959633e+01,1.391030763303275251e+02,1.350000000000000000e+02,1.600980199760661193e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.078965301230529661e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464328471435856471e+01,0.000000000000000000e+00,1.107920867959847842e-07,1.189191269531830741e+01,1.391030899158137970e+02,1.350000000000000000e+02,1.600980377548136957e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.003608347291519120e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419526929225784073e+01,0.000000000000000000e+00,1.107940614202005934e-07,1.189205002646587062e+01,1.391031029616397916e+02,1.350000000000000000e+02,1.600980561611991959e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.121224048313303665e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369172885819226337e+01,0.000000000000000000e+00,1.107963067397211983e-07,1.189220647982787504e+01,1.391031153647265626e+02,1.350000000000000000e+02,1.600980752730989565e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.266564328928046549e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.311874503842127382e+01,0.000000000000000000e+00,1.107988891432317422e-07,1.189238680761443412e+01,1.391031269971136055e+02,1.350000000000000000e+02,1.600980951876277913e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.450159873282660645e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245669368518349529e+01,0.000000000000000000e+00,1.108019015890793202e-07,1.189259769209463791e+01,1.391031376951693801e+02,1.350000000000000000e+02,1.600981160286916349e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.688546685080341224e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167678369306645436e+01,0.000000000000000000e+00,1.108054794502342311e-07,1.189284891193049631e+01,1.391031472419972772e+02,1.350000000000000000e+02,1.600981379590766451e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.008823076184496460e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073466836594437979e+01,0.000000000000000000e+00,1.108098294805926235e-07,1.189315549258397020e+01,1.391031553371532539e+02,1.350000000000000000e+02,1.600981612006373211e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.458174831318644255e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.955768312565371758e+01,0.000000000000000000e+00,1.108152870776646086e-07,1.189354199734770923e+01,1.391031615404616559e+02,1.350000000000000000e+02,1.600981860702894366e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.125311344765848380e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.801676863697021247e+01,0.000000000000000000e+00,1.108224406577203880e-07,1.189405195809101201e+01,1.391031651569401220e+02,1.350000000000000000e+02,1.600982130498320188e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.194240308389634813e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
