time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.505228809100223941e+01,0.000000000000000000e+00,1.111191543805243040e-07,1.191502459731202279e+01,1.390809639904730375e+02,1.350000000000000000e+02,1.600765143252976941e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.132124058472402616e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464985554498221632e+01,0.000000000000000000e+00,1.111205276331471202e-07,1.191511936195699839e+01,1.390809747921908581e+02,1.350000000000000000e+02,1.600765281975977317e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.251382539291708665e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.420231970076289940e+01,0.000000000000000000e+00,1.111220736391398483e-07,1.191522626986082933e+01,1.390809851755082036e+02,1.350000000000000000e+02,1.600765425579821510e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.397911086131956226e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369936484421636891e+01,0.000000000000000000e+00,1.111238313757261522e-07,1.191534807734879564e+01,1.390809950606054031e+02,1.350000000000000000e+02,1.600765574668543678e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.578947975412546126e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312711247495256117e+01,0.000000000000000000e+00,1.111258526916564174e-07,1.191548848373495062e+01,1.390810043484727316e+02,1.350000000000000000e+02,1.600765729994942177e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.807588090789526934e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246600037719625220e+01,0.000000000000000000e+00,1.111282101569092354e-07,1.191565268925542220e+01,1.390810129126117545e+02,1.350000000000000000e+02,1.600765892518802858e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.104386611870126345e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168733853747769302e+01,0.000000000000000000e+00,1.111310094020992560e-07,1.191584830109879434e+01,1.390810205855175639e+02,1.350000000000000000e+02,1.600766063499995440e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.503013366488049957e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.074695559113872179e+01,0.000000000000000000e+00,1.111344116597760018e-07,1.191608700296052525e+01,1.390810271354433780e+02,1.350000000000000000e+02,1.600766244653689085e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.062064993115055107e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.957251515720147950e+01,0.000000000000000000e+00,1.111386782868432706e-07,1.191638788431632356e+01,1.390810322233552370e+02,1.350000000000000000e+02,1.600766438426644100e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.891627851816224496e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.803563532262123204e+01,0.000000000000000000e+00,1.111442673626622335e-07,1.191678475131190140e+01,1.390810353149175853e+02,1.350000000000000000e+02,1.600766648532009384e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,5.219852534437640116e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.588263430110359309e+01,0.000000000000000000e+00,1.111520697901330198e-07,1.191734427261311957e+01,1.390810354743135235e+02,1.350000000000000000e+02,1.600766881104787842e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,7.583805713916001258e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.253458415647162383e+01,0.000000000000000000e+00,1.111640782740040746e-07,1.191821835934147877e+01,1.390810307740168810e+02,1.350000000000000000e+02,1.600767147592807049e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.246546770040100093e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.643210912724668660e+01,0.000000000000000000e+00,1.111855623856629681e-07,1.191981621236697286e+01,1.390810159490158924e+02,1.350000000000000000e+02,1.600767473471465507e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.446508761947388194e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404011461318051615e-02,-1.398345173930284524e+01,0.000000000000000000e+00,1.112296006831182041e-07,1.192309390906852506e+01,1.390809654121104586e+02,1.350000000000000000e+02,1.600767926665881191e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.701520754780489909e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504297994269341091e-02,-1.042548281132634980e+00,0.000000000000000000e+00,1.112839743573443051e-07,1.192673837696548489e+01,1.390806779043031440e+02,1.350000000000000000e+02,1.600768616941988398e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.209234651492890608e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604584527220630566e-02,2.242013642709958510e-01,0.000000000000000000e+00,1.113046246561171099e-07,1.192800955595245860e+01,1.390797429694658263e+02,1.350000000000000000e+02,1.600769448562021324e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.075869766647037370e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.704871060171920041e-02,-4.214215011194954563e+00,0.000000000000000000e+00,1.113100286829889808e-07,1.192835071106680722e+01,1.390782607882465527e+02,1.350000000000000000e+02,1.600770244801939057e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.632778630853067016e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805157593123209170e-02,-1.001849354483640830e+01,0.000000000000000000e+00,1.113122104134948217e-07,1.192850411432629443e+01,1.390766117914528479e+02,1.350000000000000000e+02,1.600770942854436640e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.722746440114664833e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.905444126074498645e-02,-1.544375647814252517e+01,0.000000000000000000e+00,1.113141728731737359e-07,1.192865367048998593e+01,1.390750637532630094e+02,1.350000000000000000e+02,1.600771540347193422e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.499372164482525441e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788121e-02,-1.997550115333944731e+01,0.000000000000000000e+00,1.113166439727181499e-07,1.192884138198939503e+01,1.390737080327163824e+02,1.350000000000000000e+02,1.600772054315498494e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.224213147267756896e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.106017191977077596e-02,-2.365427590293811733e+01,0.000000000000000000e+00,1.113195661671256563e-07,1.192905916998230786e+01,1.390725423962086609e+02,1.350000000000000000e+02,1.600772503203687336e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-9.949037634888095662e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.206303724928367072e-02,-2.667406580114705150e+01,0.000000000000000000e+00,1.113226274406076204e-07,1.192928423595929566e+01,1.390715395685787712e+02,1.350000000000000000e+02,1.600772901404753767e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-8.256076888358269272e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.306590257879656200e-02,-2.921609441658519302e+01,0.000000000000000000e+00,1.113255450247710990e-07,1.192949727909229551e+01,1.390706720383511481e+02,1.350000000000000000e+02,1.600773259086787093e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.036139324714371425e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
