time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504846857659831727e+01,0.000000000000000000e+00,1.108732612754299914e-07,1.189764756664687795e+01,1.390975023349701303e+02,1.350000000000000000e+02,1.600925750976237794e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.191746155590403482e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464578886897528065e+01,0.000000000000000000e+00,1.108749185157787687e-07,1.189776246088351641e+01,1.390975152247763447e+02,1.350000000000000000e+02,1.600925918857452857e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.317337905016775410e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419795847608574491e+01,0.000000000000000000e+00,1.108767843301870531e-07,1.189789206273409583e+01,1.390975276058050838e+02,1.350000000000000000e+02,1.600926092660429134e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.471662255665945765e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369464542197952994e+01,0.000000000000000000e+00,1.108789058231485332e-07,1.189803971228840673e+01,1.390975393809225693e+02,1.350000000000000000e+02,1.600926273119340593e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.662350934607631334e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312194725523666250e+01,0.000000000000000000e+00,1.108813456705810086e-07,1.189820989301612286e+01,1.390975504295755627e+02,1.350000000000000000e+02,1.600926461149571267e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.903210949342775992e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246026458204362797e+01,0.000000000000000000e+00,1.108841916195041946e-07,1.189840890856033440e+01,1.390975605976436782e+02,1.350000000000000000e+02,1.600926657918783391e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.215919897278774962e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168084674088534314e+01,0.000000000000000000e+00,1.108875714316746307e-07,1.189864598218984071e+01,1.390975696808986868e+02,1.350000000000000000e+02,1.600926864960653262e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.635995496220390752e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073941725390373136e+01,0.000000000000000000e+00,1.108916801950476418e-07,1.189893528344121343e+01,1.390975773965467397e+02,1.350000000000000000e+02,1.600927084364698416e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.225270396307775411e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.956344315089088326e+01,0.000000000000000000e+00,1.108968342981704573e-07,1.189929997108062310e+01,1.390975833304529772e+02,1.350000000000000000e+02,1.600927319114561698e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.099957789814103362e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.802413716601534333e+01,0.000000000000000000e+00,1.109035886174475515e-07,1.189978107562648013e+01,1.390975868291114637e+02,1.350000000000000000e+02,1.600927573743801702e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,5.501030343477018315e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.586686961308139843e+01,0.000000000000000000e+00,1.109130231932369608e-07,1.190045955949235612e+01,1.390975867462691724e+02,1.350000000000000000e+02,1.600927855755367801e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,7.996104221389531758e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.251012862010375670e+01,0.000000000000000000e+00,1.109275563734987313e-07,1.190152003730235641e+01,1.390975807168392748e+02,1.350000000000000000e+02,1.600928179180661104e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.315251978428691108e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.638686570598646242e+01,0.000000000000000000e+00,1.109535905549847986e-07,1.190346003649892737e+01,1.390975622713022801e+02,1.350000000000000000e+02,1.600928575322623715e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.583300853170953696e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
