time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504556387648570137e+01,0.000000000000000000e+00,1.108107212463067710e-07,1.189323476946247382e+01,1.391017035376280262e+02,1.350000000000000000e+02,1.600966754692218075e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.545237229945337098e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464269397294962261e+01,0.000000000000000000e+00,1.108124517754953980e-07,1.189335484059341219e+01,1.391017169526031410e+02,1.350000000000000000e+02,1.600966930046858039e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.055153856880996441e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419463304690210492e+01,0.000000000000000000e+00,1.108144001667572927e-07,1.189349028247583462e+01,1.391017298355214677e+02,1.350000000000000000e+02,1.600967111590699687e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.178815015670832258e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369103536866185067e+01,0.000000000000000000e+00,1.108166156476464326e-07,1.189364458732726426e+01,1.391017420847468600e+02,1.350000000000000000e+02,1.600967300091669543e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.331628414939808136e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.311797816789584914e+01,0.000000000000000000e+00,1.108191637286843030e-07,1.189382244343292250e+01,1.391017535741123652e+02,1.350000000000000000e+02,1.600967496507390209e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.524668152012244418e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245583045061652427e+01,0.000000000000000000e+00,1.108221361402473496e-07,1.189403044339210958e+01,1.391017641422840825e+02,1.350000000000000000e+02,1.600967702059641695e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.775324189336047475e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.167578991132437949e+01,0.000000000000000000e+00,1.108256664703688391e-07,1.189427823503547721e+01,1.391017735754149385e+02,1.350000000000000000e+02,1.600967918353561004e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.112095633116939735e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073349037515308879e+01,0.000000000000000000e+00,1.108299587537526766e-07,1.189458064354218436e+01,1.391017815772905521e+02,1.350000000000000000e+02,1.600968147576672607e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.584610414360916126e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.955623068229329675e+01,0.000000000000000000e+00,1.108353439920879215e-07,1.189496190634749695e+01,1.391017877139382222e+02,1.350000000000000000e+02,1.600968392853755518e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.286176212967312489e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.801487568706001241e+01,0.000000000000000000e+00,1.108424029263243598e-07,1.189546498144540188e+01,1.391017913001696797e+02,1.350000000000000000e+02,1.600968658935195421e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.410357527119038402e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.585397888121739385e+01,0.000000000000000000e+00,1.108522665509768841e-07,1.189617467749226165e+01,1.391017911332680796e+02,1.350000000000000000e+02,1.600968953688148133e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,6.413359183331145809e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.248978874325768373e+01,0.000000000000000000e+00,1.108674690826770497e-07,1.189728450413125316e+01,1.391017847290540885e+02,1.350000000000000000e+02,1.600969291838976005e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.055565702062714986e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.634853733211317106e+01,0.000000000000000000e+00,1.108947239135432605e-07,1.189931619507644278e+01,1.391017652818038641e+02,1.350000000000000000e+02,1.600969706279333948e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.074647917402082515e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404011461318051615e-02,-1.383773665503527006e+01,0.000000000000000000e+00,1.109506122673762274e-07,1.190347842014182334e+01,1.391016996877461906e+02,1.350000000000000000e+02,1.600970284516245457e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.966366267202259305e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504297994269341091e-02,-9.922771050982980290e-01,0.000000000000000000e+00,1.110190064567955031e-07,1.190805684030059197e+01,1.391013303255473375e+02,1.350000000000000000e+02,1.600971162593240393e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.827011868541156419e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604584527220630566e-02,1.911889529658714892e-01,0.000000000000000000e+00,1.110448375156654696e-07,1.190964284228951975e+01,1.391001418045216269e+02,1.350000000000000000e+02,1.600972213082290097e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.076011853619358592e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
