x [um],y [um],Vmem [mV]
6.855181299032081199e+01,1.584375478614302502e+01,-3.141023633397119852e+01
8.395776645497190316e+01,1.441844854084534333e+01,-3.142242514834780920e+01
1.002645607911569101e+02,1.493847004852075422e+01,-3.144648295809286154e+01
5.114571556048292678e+01,2.413590271277585941e+01,-3.139883308776510162e+01
6.794151071516857598e+01,2.475118651819914106e+01,-3.140558531712512291e+01
8.502894623000405261e+01,2.420799160731460020e+01,-3.143037766918110876e+01
1.022460080494698786e+02,2.373083373193128054e+01,-3.146005654197182722e+01
3.543595189192657813e+01,3.311543817783321231e+01,-3.139916616608755362e+01
5.079991302155212196e+01,3.298503603190768274e+01,-3.139445890621696122e+01
6.748655891813197627e+01,3.401713162082718611e+01,-3.141299041095210143e+01
8.510753836285098828e+01,3.374488145216687940e+01,-3.146152295137688526e+01
1.030021916137890372e+02,3.308187587030187160e+01,-3.151264564408789326e+01
3.508990668254519107e+01,4.263357472227264111e+01,-3.139492981368137592e+01
5.079138843535343284e+01,4.272007631583444720e+01,-3.139704290919394225e+01
6.799026737091780603e+01,4.325090168852299399e+01,-3.143532033040277796e+01
8.506352428409178401e+01,4.319435570823115711e+01,-3.152985947787417942e+01
1.024582465659964612e+02,4.249991269812568362e+01,-3.162677000534721472e+01
1.994429972651601091e+01,5.234376186665475217e+01,-3.140276234080241480e+01
3.378667783573165195e+01,5.187158565796132592e+01,-3.139095390698966881e+01
5.112855665728191212e+01,5.202062070286713436e+01,-3.140445066163235310e+01
6.822906354563039599e+01,5.258413195960704911e+01,-3.147454735531564296e+01
8.503910317812686515e+01,5.281637836587128731e+01,-3.165297482307837740e+01
1.021252217574322145e+02,5.198335426928104397e+01,-3.186083419879958001e+01
1.369157637536376058e+02,5.182594149166960307e+01,-3.225511456752833084e+01
1.814074942725484263e+01,6.100436669177818771e+01,-3.139623852296282536e+01
3.422821582602701085e+01,6.154025532343357696e+01,-3.138996595842769821e+01
5.116088724984735592e+01,6.135079891387520235e+01,-3.141739291840975312e+01
6.791152730387868530e+01,6.197287182067704947e+01,-3.152751485087301830e+01
8.507661164493916317e+01,6.238189651175036232e+01,-3.184434848513891581e+01
1.020220519080712336e+02,6.156231918483744892e+01,-3.241333618233952052e+01
1.194422096168955534e+02,6.137508172362138481e+01,-3.319336593708005267e+01
1.369801067869188955e+02,6.124656601929029165e+01,-3.266355078352081875e+01
1.517508751097510356e+02,6.284791329904934543e+01,-3.242421447107359000e+01
1.764216124128768826e+01,7.085977056946536834e+01,-3.139494376381775353e+01
3.391566767221707579e+01,7.095310897176253206e+01,-3.139124674042008323e+01
