x [um],y [um],Vmem [mV]
6.855181299032081199e+01,1.584375478614302502e+01,-3.957238820497247644e+01
8.395776645497190316e+01,1.441844854084534333e+01,-3.956138249219229408e+01
1.002645607911569101e+02,1.493847004852075422e+01,-3.953374106101166774e+01
5.114571556048292678e+01,2.413590271277585941e+01,-3.958587808114963025e+01
6.794151071516857598e+01,2.475118651819914106e+01,-3.958119679003541336e+01
8.502894623000405261e+01,2.420799160731460020e+01,-3.955724224458482041e+01
1.022460080494698786e+02,2.373083373193128054e+01,-3.951768731880220997e+01
3.543595189192657813e+01,3.311543817783321231e+01,-3.958396312426854280e+01
5.079991302155212196e+01,3.298503603190768274e+01,-3.959278119317216493e+01
6.748655891813197627e+01,3.401713162082718611e+01,-3.957623404097279973e+01
8.510753836285098828e+01,3.374488145216687940e+01,-3.952741538130416643e+01
1.030021916137890372e+02,3.308187587030187160e+01,-3.945707550122859431e+01
3.508990668254519107e+01,4.263357472227264111e+01,-3.959161689242910143e+01
5.079138843535343284e+01,4.272007631583444720e+01,-3.959210127010348401e+01
6.799026737091780603e+01,4.325090168852299399e+01,-3.955472593085102773e+01
8.506352428409178401e+01,4.319435570823115711e+01,-3.945844465594394990e+01
1.024582465659964612e+02,4.249991269812568362e+01,-3.931768357319157303e+01
1.994429972651601091e+01,5.234376186665475217e+01,-3.957672061899595661e+01
3.378667783573165195e+01,5.187158565796132592e+01,-3.959746007287031944e+01
5.112855665728191212e+01,5.202062070286713436e+01,-3.958506698108598698e+01
6.822906354563039599e+01,5.258413195960704911e+01,-3.951570318727969777e+01
8.503910317812686515e+01,5.281637836587128731e+01,-3.932685968388757658e+01
1.021252217574322145e+02,5.198335426928104397e+01,-3.901680252150015349e+01
1.369157637536376058e+02,5.182594149166960307e+01,-3.867327481136480571e+01
1.814074942725484263e+01,6.100436669177818771e+01,-3.958695947533880144e+01
3.422821582602701085e+01,6.154025532343357696e+01,-3.959896205734211350e+01
5.116088724984735592e+01,6.135079891387520235e+01,-3.957333455577391135e+01
6.791152730387868530e+01,6.197287182067704947e+01,-3.946164178538631973e+01
8.507661164493916317e+01,6.238189651175036232e+01,-3.910619134806604791e+01
1.020220519080712336e+02,6.156231918483744892e+01,-3.830421970508318452e+01
1.194422096168955534e+02,6.137508172362138481e+01,-3.715739505214463634e+01
1.369801067869188955e+02,6.124656601929029165e+01,-3.789330569823378170e+01
1.517508751097510356e+02,6.284791329904934543e+01,-3.831867146778188271e+01
1.764216124128768826e+01,7.085977056946536834e+01,-3.959033363353028534e+01
3.391566767221707579e+01,7.095310897176253206e+01,-3.959787957230216904e+01
5.092328686200595200e+01,7.101388342886021121e+01,-3.955870107492513910e+01
6.773315182255898037e+01,7.133530618342187779e+01,-3.939343887463500238e+01
8.527855367904685124e+01,7.171257433631531342e+01,-3.878025502399390234e+01
1.023177886962418910e+02,7.111380529608942425e+01,-3.690573897084177446e+01
1.194840441598035454e+02,7.051640393264794682e+01,-3.323749357903710688e+01
