x [um],y [um],Vmem [mV]
6.880372853855274684e+01,1.664473860734571886e+01,-3.801495914772160489e+01
8.415283852134382414e+01,1.627108138244489766e+01,-3.798739356772869513e+01
1.013205184425561924e+02,1.676717909044466737e+01,-3.794424772927457212e+01
5.187937708922326863e+01,2.415412376199566324e+01,-3.804497367594858304e+01
6.823199757121024334e+01,2.450909613994390313e+01,-3.803532268003944949e+01
8.432655697173194653e+01,2.390515472559142296e+01,-3.800207365460365594e+01
1.010022133804719999e+02,2.393978351287551476e+01,-3.794973875192575719e+01
3.565822239928396442e+01,3.387072412443489355e+01,-3.802920701822066007e+01
5.073738402149064797e+01,3.277816546432069345e+01,-3.805613666608030599e+01
6.774621417373319332e+01,3.358074899021515591e+01,-3.803424846377379254e+01
8.469643287064502601e+01,3.361665147096370276e+01,-3.797018809702204578e+01
1.015246842737297186e+02,3.302497139852253127e+01,-3.788325096657782609e+01
3.341307057283174231e+01,4.193920372016434328e+01,-3.805824192530778305e+01
5.043588796286428533e+01,4.243994194029072986e+01,-3.805851797325394870e+01
6.719232575617573389e+01,4.269156561707865905e+01,-3.801340478280341983e+01
8.475155725121737760e+01,4.301299247556536898e+01,-3.788491116022662197e+01
1.016814104428489429e+02,4.256811998284569398e+01,-3.769989081152200328e+01
1.987673775337107429e+01,5.305109798642548213e+01,-3.804085518477072014e+01
3.396675132064680724e+01,5.166443071764027906e+01,-3.806645924073627185e+01
5.051290640060458514e+01,5.222517464006890009e+01,-3.805146379343514695e+01
6.709007606773973009e+01,5.193080097611100854e+01,-3.796990594913511785e+01
8.443750022865022231e+01,5.218200429500558357e+01,-3.773067485048500913e+01
1.019229757673016081e+02,5.207828646235497416e+01,-3.729298749082592224e+01
1.365862251327667138e+02,5.190609075222396740e+01,-3.679925554047315472e+01
1.787398006487101298e+01,6.103151631027765944e+01,-3.805136395440526798e+01
3.415711394492861785e+01,6.166157098305460948e+01,-3.806835802079152131e+01
5.084132399919428735e+01,6.182840562224746606e+01,-3.803571760813975544e+01
6.755392399437435813e+01,6.142208093111592859e+01,-3.789652742786091011e+01
8.466237976186981484e+01,6.135953006523243403e+01,-3.746088049224555760e+01
