time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504820003148099516e+01,0.000000000000000000e+00,1.108761939777069087e-07,1.189785206611534818e+01,1.390973082579500044e+02,1.350000000000000000e+02,1.600923848659817494e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.379914328192263899e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464550326921320789e+01,0.000000000000000000e+00,1.108778476258107413e-07,1.189796672356067475e+01,1.390973211240214198e+02,1.350000000000000000e+02,1.600924016201294364e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.036842247727153588e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419765198374224724e+01,0.000000000000000000e+00,1.108797094283380639e-07,1.189809605920981994e+01,1.390973334823740970e+02,1.350000000000000000e+02,1.600924189652285889e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.158308607641225644e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369431289469843449e+01,0.000000000000000000e+00,1.108818263956511583e-07,1.189824340661322744e+01,1.390973452360721581e+02,1.350000000000000000e+02,1.600924369745473896e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.308397908718327710e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312158162213979296e+01,0.000000000000000000e+00,1.108842610794647625e-07,1.189841324051885962e+01,1.390973562648068196e+02,1.350000000000000000e+02,1.600924557394383285e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.497978389570930192e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.245985576724958577e+01,0.000000000000000000e+00,1.108871010545595375e-07,1.189861185239834285e+01,1.390973664147701925e+02,1.350000000000000000e+02,1.600924753764311959e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.744113952949340934e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168037975342006263e+01,0.000000000000000000e+00,1.108904738346059193e-07,1.189884844787443541e+01,1.390973754821460204e+02,1.350000000000000000e+02,1.600924960385842155e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.074763619445676470e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.073886855581520905e+01,0.000000000000000000e+00,1.108945741335611391e-07,1.189913716968701429e+01,1.390973831847077236e+02,1.350000000000000000e+02,1.600925179344293170e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.538602480699884630e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.956277315534651962e+01,0.000000000000000000e+00,1.108997177429302153e-07,1.189950113345854277e+01,1.390973891091445012e+02,1.350000000000000000e+02,1.600925413617348525e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.227117565159370213e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.802327303244158685e+01,0.000000000000000000e+00,1.109064585129856201e-07,1.189998129478393984e+01,1.390973926032353631e+02,1.350000000000000000e+02,1.600925667729585555e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.330019357283780273e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.586566025056631446e+01,0.000000000000000000e+00,1.109158745393327095e-07,1.190065847221489292e+01,1.390973925229340864e+02,1.350000000000000000e+02,1.600925949169270979e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,6.294200420023989024e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.250820763992569340e+01,0.000000000000000000e+00,1.109303799631287651e-07,1.190171696399229262e+01,1.390973865075332867e+02,1.350000000000000000e+02,1.600926271940865320e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.035372955998918604e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.638321549829722201e+01,0.000000000000000000e+00,1.109563663491130684e-07,1.190365346817814896e+01,1.390973680984548082e+02,1.350000000000000000e+02,1.600926667288945637e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.033726464623284862e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404011461318051615e-02,-1.389867978008343918e+01,0.000000000000000000e+00,1.110096567562868754e-07,1.190762272574928282e+01,1.390973059353863448e+02,1.350000000000000000e+02,1.600927218369142579e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.896507151714864695e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504297994269341091e-02,-1.013668384360692176e+00,0.000000000000000000e+00,1.110751232755821725e-07,1.191200854363355610e+01,1.390969552300782084e+02,1.350000000000000000e+02,1.600928055858349097e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.809958649259251161e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
