x [um],y [um],Vmem [mV]
6.880263922330063053e+01,1.543009545690348006e+01,-2.922188140253550159e+01
8.410631242156350140e+01,1.332333602637417158e+01,-2.924091106252819117e+01
1.016202139589249924e+02,1.578670682338432840e+01,-2.929112080413524311e+01
5.110503559272978436e+01,2.409890217415247804e+01,-2.920168339234385968e+01
6.811201830805745772e+01,2.394962137467625496e+01,-2.921576609896874999e+01
8.573227796484582086e+01,2.276036826370728505e+01,-2.925468149048113986e+01
1.023338394088893324e+02,2.444571820811189156e+01,-2.931235813230306775e+01
3.528366194980427650e+01,3.354843097962778842e+01,-2.920342131067863889e+01
5.113973902300948282e+01,3.299064600842906714e+01,-2.919766577837397037e+01
6.772655965635806297e+01,3.307897845130126768e+01,-2.922473229608645084e+01
8.522002062923733945e+01,3.264551385454002030e+01,-2.929623118991429820e+01
1.025525111867739696e+02,3.340797687633797608e+01,-2.939172987508838730e+01
3.461525222124198109e+01,4.209830074981013581e+01,-2.919628887953724572e+01
5.122076783502318165e+01,4.261535887816787493e+01,-2.920165388224239678e+01
6.806914008516883996e+01,4.251041212305793238e+01,-2.925454542790489754e+01
8.523399524551246031e+01,4.215367163810206108e+01,-2.938716762429844920e+01
1.024659201411152623e+02,4.267890971057195770e+01,-2.956773468238164781e+01
2.078697200884692009e+01,5.154963169565044723e+01,-2.920975795513113482e+01
3.442727619590183963e+01,5.207400404584226550e+01,-2.919109497198004277e+01
5.103460868188435740e+01,5.196645685993480868e+01,-2.921222957605620607e+01
6.842323126737937855e+01,5.192473613261924470e+01,-2.930739070875322838e+01
8.541417451312835851e+01,5.187768706146623288e+01,-2.955452111421352868e+01
1.024559533112091856e+02,5.202168820859172627e+01,-2.990650337355928556e+01
1.366709199858258330e+02,5.299986478169108040e+01,-3.069895572285136254e+01
1.794988380930303862e+01,6.192146922402965714e+01,-2.920343759695300179e+01
3.407871888442478792e+01,6.158693139313620435e+01,-2.919283987054982887e+01
5.077828778865289650e+01,6.126892762060584374e+01,-2.922775856354650870e+01
6.807543556407441088e+01,6.119589664451611100e+01,-2.937510448914547112e+01
8.538880026919039778e+01,6.149703989276096650e+01,-2.980627333866782891e+01
1.025470612988302861e+02,6.148280896768132919e+01,-3.066107430244950294e+01
1.195069951577959841e+02,6.200288014885879306e+01,-3.196673451439451696e+01
1.369451680510154290e+02,6.201998044678048672e+01,-3.134437126345619617e+01
1.519122617646230253e+02,6.289231849738694535e+01,-3.082944642375316135e+01
1.729543193485512020e+01,7.053143937706717281e+01,-2.920674171819997866e+01
3.406272423307163422e+01,7.100629621300697636e+01,-2.919655772251071468e+01
5.063016019096199472e+01,7.063345932452683940e+01,-2.924711353355978360e+01
6.783339263171269806e+01,7.047932679977225234e+01,-2.945746474543323501e+01
8.497603613403796885e+01,7.091827009315227315e+01,-3.010729446379355068e+01
1.021897208987351462e+02,7.083605748311640582e+01,-3.142182560219712073e+01
1.195168136280226037e+02,7.138601182178302906e+01,-3.211743996797414979e+01
1.364703601222934708e+02,7.137987509062220681e+01,-3.203454812280003239e+01
1.533241120758751492e+02,7.105419501909118196e+01,-3.116400531692307396e+01
1.815238869861806847e+01,8.013032506514475983e+01,-2.920733428753537453e+01
3.374348658561000747e+01,8.045851584056450179e+01,-2.919903594416766168e+01
5.068327573175083955e+01,8.002792573107406326e+01,-2.926610440481572795e+01
6.772388312703513691e+01,7.980873151238870378e+01,-2.953981081852185042e+01
8.475943820779943394e+01,8.035182999049906982e+01,-3.042087662800100034e+01
1.020477174378624312e+02,8.004073456964452760e+01,-3.200508617868106143e+01
1.191954649133176645e+02,8.076509138607994487e+01,-2.997502975903307032e+01
1.363247674239909486e+02,8.077711176997937059e+01,-3.216433965742157852e+01
1.531523980658738253e+02,7.955576171433186516e+01,-3.151543280060800001e+01
1.684970809664687863e+01,9.006030683360300770e+01,-2.920256765780961317e+01
3.374485176183545576e+01,8.980110952698339588e+01,-2.920144647085859546e+01
5.072138676305493021e+01,8.942633241406716138e+01,-2.927902752421721289e+01
6.755023728323854471e+01,8.921686495644347303e+01,-2.959591015173597839e+01
8.486287207916916486e+01,8.959301821141505684e+01,-3.066941413736399724e+01
1.019831796176010528e+02,8.935436174550150668e+01,-3.216296067354065968e+01
1.189838467195030489e+02,9.011818831721467404e+01,-2.917861303096426795e+01
1.362353119984776129e+02,9.010111191164267552e+01,-3.212655699911147877e+01
1.529335256024232592e+02,8.863425448096407422e+01,-3.175429787322340403e+01
1.792197273364006094e+01,9.998297519132572120e+01,-2.919841957396277721e+01
3.382016709515068698e+01,9.905532450392098553e+01,-2.920290229525592096e+01
5.066024373174684570e+01,9.900105697382217329e+01,-2.928209043067949935e+01
6.763081831796051802e+01,9.858011323069268883e+01,-2.961389135395624450e+01
8.491655046404561347e+01,9.879945689267728426e+01,-3.073605005575882743e+01
1.018637587013447074e+02,9.882389435443791115e+01,-3.204652302535952657e+01
1.187166452328052770e+02,9.948030107491925378e+01,-2.906652106769846000e+01
1.358360064684737267e+02,9.932603926732480204e+01,-3.211581880331149819e+01
1.523821605818009175e+02,9.838173910351011386e+01,-3.181185868991660826e+01
1.716399929212417419e+01,1.085078564263031922e+02,-2.920673951902889343e+01
3.403624087714152324e+01,1.085780524809835441e+02,-2.920508012476242854e+01
5.061357248327265523e+01,1.084843982378662020e+02,-2.927500518374507621e+01
6.789034567887489402e+01,1.079995819845877776e+02,-2.958371603105975822e+01
8.490831725024524701e+01,1.081505500755330758e+02,-3.057717970493017035e+01
1.017233680252841026e+02,1.084112529820591391e+02,-3.205811238837169697e+01
1.186497197656857310e+02,1.087857969846218680e+02,-2.993009367406055787e+01
1.359712547546407961e+02,1.087520178116945573e+02,-3.224255911292593169e+01
1.506133559656873899e+02,1.073492346576731222e+02,-3.174030372850378257e+01
1.922555749698997118e+01,1.166492079520484140e+02,-2.921324465378073754e+01
3.344585136843760864e+01,1.180776928582594252e+02,-2.920546228218577411e+01
5.088836866520778557e+01,1.179231361586093669e+02,-2.926318718178781353e+01
6.792311377415009588e+01,1.174701818162084379e+02,-2.950685484442834294e+01
8.495263180346748300e+01,1.176884540738341656e+02,-3.025324566440622576e+01
1.018082711887891634e+02,1.179707215423252507e+02,-3.159575675783679571e+01
1.185025587043155468e+02,1.181431667174993834e+02,-3.209129163810489871e+01
1.359632213537645100e+02,1.177037782966671244e+02,-3.190031267010379779e+01
3.449780688071609092e+01,1.269627088603361784e+02,-2.921179728242039531e+01
5.098613099443846863e+01,1.275184794825387939e+02,-2.924811409963842834e+01
6.791385219652373451e+01,1.270408477520508796e+02,-2.941838858240475574e+01
8.500537884370933739e+01,1.270972245371964817e+02,-2.990484105668262771e+01
1.019926904767624194e+02,1.276587065474236056e+02,-3.074664808785169612e+01
1.185898246281359150e+02,1.277598752497271875e+02,-3.131042799291713052e+01
1.348703880404175379e+02,1.262167577987954559e+02,-3.123356292147444080e+01
3.467030312842877038e+01,1.358618375297514547e+02,-2.921924823349072398e+01
5.119506478141599359e+01,1.372132956911555368e+02,-2.923933423721991431e+01
6.808620227545731041e+01,1.364450681377484500e+02,-2.934975181485302187e+01
8.490393978409142051e+01,1.366241360364198272e+02,-2.963118366465254994e+01
1.019592726895677686e+02,1.370580923176028989e+02,-3.009762519544244341e+01
1.191097171544494273e+02,1.376944721816646791e+02,-3.045257316750740628e+01
1.350168548806927618e+02,1.349194034757649945e+02,-3.068164349763458176e+01
5.233823053170403483e+01,1.462623069845873545e+02,-2.924382304811921074e+01
6.797554569618694131e+01,1.458539982930732606e+02,-2.930734484477611801e+01
8.488939560670714002e+01,1.462191751856423139e+02,-2.947188349974791421e+01
1.014698608194754996e+02,1.461951795094579722e+02,-2.974644959379878628e+01
1.186359179344435546e+02,1.465489773965287270e+02,-3.004532798771484536e+01
6.876224721879094659e+01,1.541568409326201845e+02,-2.930171739413427900e+01
8.432735147137512399e+01,1.551754607241430790e+02,-2.939562924487640316e+01
1.013063432418316694e+02,1.533662394004761040e+02,-2.962885820249811175e+01
7.596051295132966175e+01,1.291397423310279180e+01,-2.923521128566291694e+01
9.216063502783566719e+01,1.330002230474204339e+01,-2.925991209420679695e+01
6.048647437408438776e+01,1.921887677101118541e+01,-2.921028327115807954e+01
7.704773787961545395e+01,2.036261817169198451e+01,-2.923117371031751688e+01
9.440583207626650619e+01,2.037635728659293122e+01,-2.927581136367678383e+01
1.093279416399406614e+02,1.966348911741878069e+01,-2.931008077023413705e+01
4.297223362034557681e+01,2.851228040639140104e+01,-2.919895989101773992e+01
5.923212042656332699e+01,2.781214628280783430e+01,-2.920460620360888271e+01
7.676736026226762988e+01,2.878397500676261345e+01,-2.924233719615608251e+01
9.375281055947111497e+01,2.897983015616426172e+01,-2.931381273576709745e+01
2.662404674094421253e+01,4.202012574801481293e+01,-2.921283035630387204e+01
4.289780117033756568e+01,3.752407453202441445e+01,-2.919487981469588433e+01
5.944572830760643001e+01,3.772262400561751150e+01,-2.921182478191196452e+01
7.647903620571428007e+01,3.774211354700349830e+01,-2.927785278059874230e+01
9.389480368974753333e+01,3.792833797443366706e+01,-2.941171467780543125e+01
2.667354035591870698e+01,4.814335175170386094e+01,-2.919136204317677397e+01
4.268648968546190758e+01,4.708505446174053333e+01,-2.919419777580471376e+01
5.974322102068197182e+01,4.735994702195210948e+01,-2.923231147737310565e+01
7.688279311412993877e+01,4.711959173006600565e+01,-2.935267173813408093e+01
9.381003664929902186e+01,4.719083849577292966e+01,-2.960021221732575114e+01
1.443617479105617178e+02,4.866391514595598267e+01,-3.028605358481706133e+01
2.580731137205819437e+01,5.747884496489496087e+01,-2.919502670341243444e+01
4.247037596215744060e+01,5.660167023272933307e+01,-2.919823900589176091e+01
5.954163481488704690e+01,5.663755825416561152e+01,-2.926240797358754619e+01
7.694834609834502714e+01,5.670172825593760280e+01,-2.947087643037409066e+01
9.398328982063200954e+01,5.665705652091653377e+01,-2.994366202745694849e+01
