time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.505055429220958274e+01,0.000000000000000000e+00,1.110789775068147335e-07,1.191218078383588796e+01,1.390836715356184072e+02,1.350000000000000000e+02,1.600791327423474186e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.018353107773856291e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464800773293133318e+01,0.000000000000000000e+00,1.110803971605296017e-07,1.191227884287757277e+01,1.390836826813265645e+02,1.350000000000000000e+02,1.600791470903758551e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.125659596946780073e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.420033364228685002e+01,0.000000000000000000e+00,1.110819954505383567e-07,1.191238946706836543e+01,1.390836933939538653e+02,1.350000000000000000e+02,1.600791619434555813e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.257509411310294786e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369720802334073539e+01,0.000000000000000000e+00,1.110838126960273117e-07,1.191251550924840963e+01,1.390837035908580503e+02,1.350000000000000000e+02,1.600791773641141447e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.420419426544481702e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312474014026656022e+01,0.000000000000000000e+00,1.110859025361458968e-07,1.191266079856745641e+01,1.390837131695168978e+02,1.350000000000000000e+02,1.600791934302859332e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.626179574337949357e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246334875545328913e+01,0.000000000000000000e+00,1.110883400547612866e-07,1.191283071826383022e+01,1.390837219989271887e+02,1.350000000000000000e+02,1.600792102413445761e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.893298694177096891e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168431277421478143e+01,0.000000000000000000e+00,1.110912345556792498e-07,1.191303314410419922e+01,1.390837299055927758e+02,1.350000000000000000e+02,1.600792279277500896e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.252098862682565603e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.074340686493317776e+01,0.000000000000000000e+00,1.110947529047101903e-07,1.191328017395889205e+01,1.390837366494326943e+02,1.350000000000000000e+02,1.600792466671381575e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.755359561194941471e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.956819349439408029e+01,0.000000000000000000e+00,1.110991656447378923e-07,1.191359157749199227e+01,1.390837418791377331e+02,1.350000000000000000e+02,1.600792667129661950e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.502259730466081286e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.803008162953252480e+01,0.000000000000000000e+00,1.111049470791698610e-07,1.191400237347959568e+01,1.390837450408560017e+02,1.350000000000000000e+02,1.600792884499805524e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.698401148825897204e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.587489876252207210e+01,0.000000000000000000e+00,1.111130199832242513e-07,1.191458164309610979e+01,1.390837451641847622e+02,1.350000000000000000e+02,1.600793125141093753e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,6.827938532469510847e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.252237213844142616e+01,0.000000000000000000e+00,1.111254492817153480e-07,1.191548685591299694e+01,1.390837402491612806e+02,1.350000000000000000e+02,1.600793400925950749e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.122734966002983273e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.640908531745978749e+01,0.000000000000000000e+00,1.111476978597286044e-07,1.191714230281290376e+01,1.390837248278316451e+02,1.350000000000000000e+02,1.600793738291583423e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.204438735088980079e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404011461318051615e-02,-1.394272618452598422e+01,0.000000000000000000e+00,1.111933041544794464e-07,1.192053703583212076e+01,1.390836722883762775e+02,1.350000000000000000e+02,1.600794207717157747e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.230435536574414283e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504297994269341091e-02,-1.027941760735739729e+00,0.000000000000000000e+00,1.112494667548864188e-07,1.192430035857107384e+01,1.390833736645945464e+02,1.350000000000000000e+02,1.600794922419895627e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.976831813008736196e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604584527220630566e-02,2.153033319566292347e-01,0.000000000000000000e+00,1.112707526768698164e-07,1.192561040711484743e+01,1.390824050587780221e+02,1.350000000000000000e+02,1.600795782478741103e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.398815818385112579e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.704871060171920041e-02,-4.229536638099562040e+00,0.000000000000000000e+00,1.112763306666209275e-07,1.192596224015867890e+01,1.390808714818587362e+02,1.350000000000000000e+02,1.600796605548004337e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.469031486017487953e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805157593123209170e-02,-1.003349148210477182e+01,0.000000000000000000e+00,1.112785916554034413e-07,1.192612078262835240e+01,1.390791663166656633e+02,1.350000000000000000e+02,1.600797327017373561e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.548822079348237584e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.905444126074498645e-02,-1.545614039477654700e+01,0.000000000000000000e+00,1.112806291934978541e-07,1.192627556080511475e+01,1.390775659598404275e+02,1.350000000000000000e+02,1.600797944554593144e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.347665396137665823e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788121e-02,-1.998510057742512203e+01,0.000000000000000000e+00,1.112831921560571381e-07,1.192646981488282165e+01,1.390761645229417240e+02,1.350000000000000000e+02,1.600798475799437526e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.100296073136632431e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.106017191977077596e-02,-2.366161807460219535e+01,0.000000000000000000e+00,1.112862196232764838e-07,1.192669512114723496e+01,1.390749595778854371e+02,1.350000000000000000e+02,1.600798939813046928e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-8.942366834322240461e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.206303724928367072e-02,-2.667971139413559101e+01,0.000000000000000000e+00,1.112893888774149762e-07,1.192692790134293901e+01,1.390739229088658533e+02,1.350000000000000000e+02,1.600799351461577658e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.421216153877478143e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.306590257879656200e-02,-2.922045587904547048e+01,0.000000000000000000e+00,1.112924079812046955e-07,1.192714821812940862e+01,1.390730260806626859e+02,1.350000000000000000e+02,1.600799721246226071e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.325037592363291380e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.406876790830945675e-02,-3.141399947785811264e+01,0.000000000000000000e+00,1.112951037987238340e-07,1.192734471230793503e+01,1.390722456824458959e+02,1.350000000000000000e+02,1.600800056490885126e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.516917863674239285e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.507163323782235151e-02,-3.334587271376672390e+01,0.000000000000000000e+00,1.112974074275992002e-07,1.192751314181128564e+01,1.390715631105602483e+02,1.350000000000000000e+02,1.600800362450343428e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.894550517227200556e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.607449856733524626e-02,-3.507095496540226520e+01,0.000000000000000000e+00,1.112993170916578138e-07,1.192765373204282398e+01,1.390709634867148452e+02,1.350000000000000000e+02,1.600800643069058538e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.391477489734957144e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.707736389684814102e-02,-3.662489221283559004e+01,0.000000000000000000e+00,1.113008670427382972e-07,1.192776905251032282e+01,1.390704347292884506e+02,1.350000000000000000e+02,1.600800901451473379e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.967079551063824786e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.808022922636103230e-02,-3.803179833965082679e+01,0.000000000000000000e+00,1.113021067723151523e-07,1.192786262401960684e+01,1.390699668871528729e+02,1.350000000000000000e+02,1.600801140143332191e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.597385243018024486e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.908309455587392706e-02,-3.930905755426172021e+01,0.000000000000000000e+00,1.113030886149174935e-07,1.192793810046562797e+01,1.390695516738414597e+02,1.350000000000000000e+02,1.600801361298282188e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.268518186477312801e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682181e-02,-4.047015957919891349e+01,0.000000000000000000e+00,1.113038611869917485e-07,1.192799884414456102e+01,1.390691821341940226e+02,1.350000000000000000e+02,1.600801566777383300e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.972408729423521925e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.108882521489971656e-02,-4.152628699976528281e+01,0.000000000000000000e+00,1.113044665561225900e-07,1.192804774938769086e+01,1.390688523963707723e+02,1.350000000000000000e+02,1.600801758210463177e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.704151921567329951e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.209169054441261132e-02,-4.248715781365688571e+01,0.000000000000000000e+00,1.113049395878905560e-07,1.192808720897612318e+01,1.390685574802707549e+02,1.350000000000000000e+02,1.600801937036214895e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.460479993441081392e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.309455587392550607e-02,-4.336145215619563231e+01,0.000000000000000000e+00,1.113053084139327677e-07,1.192811915252328170e+01,1.390682931451898980e+02,1.350000000000000000e+02,1.600802104530546899e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.238939623868987967e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.409742120343840083e-02,-4.415702357330224714e+01,0.000000000000000000e+00,1.113055953659798193e-07,1.192814511355076412e+01,1.390680557663999366e+02,1.350000000000000000e+02,1.600802261828275874e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-2.037482855725210195e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
