time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504996240685455433e+01,0.000000000000000000e+00,1.110894392516335443e-07,1.191291487081113232e+01,1.390829737402255262e+02,1.350000000000000000e+02,1.600784558275541158e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.170692117666930726e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464737830608806490e+01,0.000000000000000000e+00,1.110908470340885758e-07,1.191301208784429910e+01,1.390829847979915996e+02,1.350000000000000000e+02,1.600784700537429828e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.294057965979263905e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419965820908297616e+01,0.000000000000000000e+00,1.110924319742992917e-07,1.191312176408483126e+01,1.390829954264272885e+02,1.350000000000000000e+02,1.600784847806373534e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.445642431080339195e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369647526507689150e+01,0.000000000000000000e+00,1.110942340603795299e-07,1.191324672857939859e+01,1.390830055435947656e+02,1.350000000000000000e+02,1.600785000702321526e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.632939356807985970e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312393452011441042e+01,0.000000000000000000e+00,1.110963064921936296e-07,1.191339077864506990e+01,1.390830150478444693e+02,1.350000000000000000e+02,1.600785159997989737e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.869505970327137042e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246244817644105041e+01,0.000000000000000000e+00,1.110987237406377828e-07,1.191355925293523121e+01,1.390830238092868001e+02,1.350000000000000000e+02,1.600785326678667531e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.176626354221237667e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168328441965382325e+01,0.000000000000000000e+00,1.111015942206604811e-07,1.191375996228709333e+01,1.390830316558973720e+02,1.350000000000000000e+02,1.600785502037889430e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.589170765328414856e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.074219930342404439e+01,0.000000000000000000e+00,1.111050834477967637e-07,1.191400490540673474e+01,1.390830383496256957e+02,1.350000000000000000e+02,1.600785687836980742e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.167838918665756362e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.956672039924170292e+01,0.000000000000000000e+00,1.111094597895940052e-07,1.191431369110479288e+01,1.390830435421204925e+02,1.350000000000000000e+02,1.600785886589135742e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.026701194745728639e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.802818451589299542e+01,0.000000000000000000e+00,1.111151937676967822e-07,1.191472105599647691e+01,1.390830466841616442e+02,1.350000000000000000e+02,1.600786102109506714e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,5.402252065277083925e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
