time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.505259459827965429e+01,0.000000000000000000e+00,1.111165721756858937e-07,1.191484066112143125e+01,1.390811387213977639e+02,1.350000000000000000e+02,1.600766839319999235e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.001194171598599521e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.465018173360924436e+01,0.000000000000000000e+00,1.111179483660225368e-07,1.191493563471795269e+01,1.390811495451175404e+02,1.350000000000000000e+02,1.600766978347126823e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.949354294371371436e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.420267004860145477e+01,0.000000000000000000e+00,1.111194976687633957e-07,1.191504277757130659e+01,1.390811599495014548e+02,1.350000000000000000e+02,1.600767122265942177e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.111431519863877161e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369974535509107483e+01,0.000000000000000000e+00,1.111212591412099142e-07,1.191516485177085904e+01,1.390811698545560375e+02,1.350000000000000000e+02,1.600767271681796444e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.255361756744324445e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312753141627736397e+01,0.000000000000000000e+00,1.111232847379153371e-07,1.191530556431131416e+01,1.390811791610560988e+02,1.350000000000000000e+02,1.600767427349124716e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.437136006491191599e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246646954180344125e+01,0.000000000000000000e+00,1.111256471757889449e-07,1.191547012613611756e+01,1.390811877422289342e+02,1.350000000000000000e+02,1.600767590229798287e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.673094417592649134e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168787549097095280e+01,0.000000000000000000e+00,1.111284522972659343e-07,1.191566615993659362e+01,1.390811954302085951e+02,1.350000000000000000e+02,1.600767761586400084e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.990001817620886995e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.074758794856529676e+01,0.000000000000000000e+00,1.111318616543242341e-07,1.191590537291018137e+01,1.390812019927521135e+02,1.350000000000000000e+02,1.600767943137782012e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.434436372271856762e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.957328942394881466e+01,0.000000000000000000e+00,1.111361371136056908e-07,1.191620689228653340e+01,1.390812070901070854e+02,1.350000000000000000e+02,1.600768137335914076e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.093901625282537617e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.803663719613397376e+01,0.000000000000000000e+00,1.111417376294073421e-07,1.191660458957259117e+01,1.390812101868228865e+02,1.350000000000000000e+02,1.600768347901765765e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.149736567790458256e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.588404186895871106e+01,0.000000000000000000e+00,1.111495557583125192e-07,1.191716525838288199e+01,1.390812103451783912e+02,1.350000000000000000e+02,1.600768580983055855e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,6.028785058143198697e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.253683044686373904e+01,0.000000000000000000e+00,1.111615877646630269e-07,1.191804108287981023e+01,1.390812056339066487e+02,1.350000000000000000e+02,1.600768848050739024e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,9.908792080506778238e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.643640475637232967e+01,0.000000000000000000e+00,1.111831123231742836e-07,1.191964197477326692e+01,1.390811907788209396e+02,1.350000000000000000e+02,1.600769174629628111e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.944572739323040909e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404011461318051615e-02,-1.399123325477683544e+01,0.000000000000000000e+00,1.112272347330806743e-07,1.192292606695366963e+01,1.390811401595854306e+02,1.350000000000000000e+02,1.600769628772451370e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.737890835236399431e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504297994269341091e-02,-1.045598636686022154e+00,0.000000000000000000e+00,1.112817414256611647e-07,1.192657969235148308e+01,1.390808522294206000e+02,1.350000000000000000e+02,1.600770320500761912e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.758311772415992519e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604584527220630566e-02,2.256686839721808724e-01,0.000000000000000000e+00,1.113024522895410323e-07,1.192785456213420403e+01,1.390799155277629211e+02,1.350000000000000000e+02,1.600771153958096704e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.619889809023253752e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.704871060171920041e-02,-4.211409747060632647e+00,0.000000000000000000e+00,1.113078728482482993e-07,1.192819667031363728e+01,1.390784301886688468e+02,1.350000000000000000e+02,1.600771951999242759e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.298125088995050838e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805157593123209170e-02,-1.001563072640862551e+01,0.000000000000000000e+00,1.113100612063458204e-07,1.192835044228130670e+01,1.390767774931963743e+02,1.350000000000000000e+02,1.600772651643799449e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.369859104353212888e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.905444126074498645e-02,-1.544128288667526583e+01,0.000000000000000000e+00,1.113120287716996303e-07,1.192850031636258912e+01,1.390752259083930653e+02,1.350000000000000000e+02,1.600773250501980272e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.192304342034621807e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788121e-02,-1.997345845232914741e+01,0.000000000000000000e+00,1.113145055577497608e-07,1.192868842613126645e+01,1.390738670655322551e+02,1.350000000000000000e+02,1.600773765644811775e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-9.735109766089299014e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.106017191977077596e-02,-2.365256413947393099e+01,0.000000000000000000e+00,1.113174341545202000e-07,1.192890668933695508e+01,1.390726987481069159e+02,1.350000000000000000e+02,1.600774215559118829e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.911575621148820742e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.206303724928367072e-02,-2.667257067940007786e+01,0.000000000000000000e+00,1.113205019702828166e-07,1.192913225886122852e+01,1.390716936213052008e+02,1.350000000000000000e+02,1.600774614672012675e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.565243958247386386e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.306590257879656200e-02,-2.921472606769029312e+01,0.000000000000000000e+00,1.113234256450089224e-07,1.192934578799282086e+01,1.390708241085082193e+02,1.350000000000000000e+02,1.600774973175995086e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.595085498712134282e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.406876790830945675e-02,-3.140934720282001535e+01,0.000000000000000000e+00,1.113260369101893106e-07,1.192953624460998441e+01,1.390700675018662764e+02,1.350000000000000000e+02,1.600775298179123496e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.879952731685784620e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.507163323782235151e-02,-3.334208177020546771e+01,0.000000000000000000e+00,1.113282686463120878e-07,1.192969950283628044e+01,1.390694057567362734e+02,1.350000000000000000e+02,1.600775594780500555e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.329270875834888064e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
