# time_s,Cell_Conc_X_mmol/L,Env_Conc_X_mmol/L,
1.002865329512894104e-03,6.755527888853284793e-25,0.000000000000000000e+00
2.005730659025788207e-03,6.770533974280195201e-25,0.000000000000000000e+00
3.008595988538682094e-03,6.785570244828142380e-25,0.000000000000000000e+00
4.011461318051576415e-03,6.800636754360348376e-25,0.000000000000000000e+00
5.014326647564470302e-03,6.815733556725001762e-25,0.000000000000000000e+00
6.017191977077364189e-03,6.830860705715421241e-25,0.000000000000000000e+00
7.020057306590258075e-03,6.846018255007925256e-25,0.000000000000000000e+00
8.022922636103152830e-03,6.861206258059753165e-25,0.000000000000000000e+00
9.025787965616045849e-03,6.876424767930702336e-25,0.000000000000000000e+00
1.002865329512894060e-02,6.891673836945849439e-25,0.000000000000000000e+00
1.103151862464183536e-02,6.906953515989581588e-25,0.000000000000000000e+00
1.203438395415472838e-02,6.922263852821596003e-25,0.000000000000000000e+00
1.303724928366762313e-02,6.937604887430379297e-25,0.000000000000000000e+00
1.404011461318051615e-02,6.952976640408030286e-25,0.000000000000000000e+00
1.504297994269341091e-02,6.968379134966853165e-25,0.000000000000000000e+00
1.604584527220630566e-02,6.983812490099024170e-25,0.000000000000000000e+00
1.704871060171920041e-02,6.999276781091943348e-25,0.000000000000000000e+00
1.805157593123209170e-02,7.014772047092218362e-25,0.000000000000000000e+00
1.905444126074498645e-02,7.030298347089754770e-25,0.000000000000000000e+00
2.005730659025788121e-02,7.045855745748197427e-25,0.000000000000000000e+00
2.106017191977077596e-02,7.061444306964032350e-25,0.000000000000000000e+00
2.206303724928367072e-02,7.077064093192392956e-25,0.000000000000000000e+00
2.306590257879656200e-02,7.092715165304390858e-25,0.000000000000000000e+00
2.406876790830945675e-02,7.108397582973343827e-25,0.000000000000000000e+00
2.507163323782235151e-02,7.124111405091541796e-25,0.000000000000000000e+00
2.607449856733524626e-02,7.139856690070085172e-25,0.000000000000000000e+00
2.707736389684814102e-02,7.155633496028154110e-25,0.000000000000000000e+00
2.808022922636103230e-02,7.171441880906556684e-25,0.000000000000000000e+00
2.908309455587392706e-02,7.187281902534935018e-25,0.000000000000000000e+00
3.008595988538682181e-02,7.203153618648303941e-25,0.000000000000000000e+00
3.108882521489971656e-02,7.219057086054288542e-25,0.000000000000000000e+00
3.209169054441261132e-02,7.234992360578872356e-25,0.000000000000000000e+00
3.309455587392550607e-02,7.250959498226973951e-25,0.000000000000000000e+00
3.409742120343840083e-02,7.266958555233948280e-25,0.000000000000000000e+00
