time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.504969996638268270e+01,0.000000000000000000e+00,1.110704778306241037e-07,1.191158489132102716e+01,1.390842396055220718e+02,1.350000000000000000e+02,1.600796813695943399e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.262772617564620271e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464709718238077585e+01,0.000000000000000000e+00,1.110719074972137634e-07,1.191168364362657428e+01,1.390842508240732798e+02,1.350000000000000000e+02,1.600796958182552387e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.395843550728150036e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.419935467662955375e+01,0.000000000000000000e+00,1.110735170628383576e-07,1.191179505090263646e+01,1.390842616064240360e+02,1.350000000000000000e+02,1.600797107755515825e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.559354086785528755e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369614431562141021e+01,0.000000000000000000e+00,1.110753471385318631e-07,1.191192198676536229e+01,1.390842718693182576e+02,1.350000000000000000e+02,1.600797263044697161e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.761388417884513742e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312356924752472764e+01,0.000000000000000000e+00,1.110774517538268620e-07,1.191206830840331676e+01,1.390842815094670470e+02,1.350000000000000000e+02,1.600797424835191762e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.016571652262411174e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246203871979736277e+01,0.000000000000000000e+00,1.110799065423040987e-07,1.191223943872063096e+01,1.390842903948793889e+02,1.350000000000000000e+02,1.600797594128119528e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.347864755836394521e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168281608250320147e+01,0.000000000000000000e+00,1.110828216139292572e-07,1.191244331195777484e+01,1.390842983507374129e+02,1.350000000000000000e+02,1.600797772237860173e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.792886038879161266e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.074164897735109747e+01,0.000000000000000000e+00,1.110863650766568855e-07,1.191269211665373007e+01,1.390843051351083091e+02,1.350000000000000000e+02,1.600797960954235677e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.417120507090368624e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.956604917563385726e+01,0.000000000000000000e+00,1.110908095112163664e-07,1.191300577240712144e+01,1.390843103939300534e+02,1.350000000000000000e+02,1.600798162831299720e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.343635296253747848e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.802732073944910240e+01,0.000000000000000000e+00,1.110966328489364228e-07,1.191341956767488419e+01,1.390843135689214023e+02,1.350000000000000000e+02,1.600798381746637133e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,5.827587757470063866e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103151862464183536e-02,-3.587104468533105006e+01,0.000000000000000000e+00,1.111047650673322992e-07,1.191400312636318226e+01,1.390843136817034633e+02,1.350000000000000000e+02,1.600798624110573698e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,8.469929380977071075e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203438395415472838e-02,-3.251627161188444148e+01,0.000000000000000000e+00,1.111172876301338264e-07,1.191491518650559200e+01,1.390843087152281612e+02,1.350000000000000000e+02,1.600798901894150106e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.392985309227974061e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303724928366762313e-02,-2.639754612124181676e+01,0.000000000000000000e+00,1.111397081829441355e-07,1.191658351782320935e+01,1.390842931520900549e+02,1.350000000000000000e+02,1.600799241763835212e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.735609486993388872e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404011461318051615e-02,-1.392224221888499969e+01,0.000000000000000000e+00,1.111856654587002002e-07,1.192000413510246837e+01,1.390842401200892766e+02,1.350000000000000000e+02,1.600799714809103236e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,5.246041109285959646e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504297994269341091e-02,-1.020488750987265769e+00,0.000000000000000000e+00,1.112421895183609449e-07,1.192379047162259731e+01,1.390839387933272917e+02,1.350000000000000000e+02,1.600800434887150558e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.444475782305596814e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604584527220630566e-02,2.109562409352003232e-01,0.000000000000000000e+00,1.112636156467713192e-07,1.192510721782814542e+01,1.390829626568918229e+02,1.350000000000000000e+02,1.600801300915432535e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.955732273289222643e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.704871060171920041e-02,-4.237151548285176261e+00,0.000000000000000000e+00,1.112692741225821614e-07,1.192546096720526805e+01,1.390814181570352162e+02,1.350000000000000000e+02,1.600802129485558822e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.821684135162862828e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805157593123209170e-02,-1.004099702723984322e+01,0.000000000000000000e+00,1.112716057940118895e-07,1.192562054064194044e+01,1.390797013557477158e+02,1.350000000000000000e+02,1.600802855713098438e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.919874277945386457e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.905444126074498645e-02,-1.546239172432551889e+01,0.000000000000000000e+00,1.112737097417487744e-07,1.192577643358340111e+01,1.390780902824778025e+02,1.350000000000000000e+02,1.600803477313103329e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.670286932726999273e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788121e-02,-1.999001474261456224e+01,0.000000000000000000e+00,1.112763347699021177e-07,1.192597208357845062e+01,1.390766795095761097e+02,1.350000000000000000e+02,1.600804012060615378e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.363636241949490507e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.106017191977077596e-02,-2.366546309902319223e+01,0.000000000000000000e+00,1.112794190563697097e-07,1.192619897320384581e+01,1.390754665334042670e+02,1.350000000000000000e+02,1.600804479142633951e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-1.108254372674265415e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.206303724928367072e-02,-2.668277385449216510e+01,0.000000000000000000e+00,1.112826387741181823e-07,1.192643336033246193e+01,1.390744229408670662e+02,1.350000000000000000e+02,1.600804893518459338e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-9.197393280761304609e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.306590257879656200e-02,-2.922294845114806350e+01,0.000000000000000000e+00,1.112857013325749884e-07,1.192665518109919098e+01,1.390735201105658234e+02,1.350000000000000000e+02,1.600805265753857043e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-7.838879152990149398e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.406876790830945675e-02,-3.141606231651653758e+01,0.000000000000000000e+00,1.112884335699455137e-07,1.192685300838416040e+01,1.390727344800532421e+02,1.350000000000000000e+02,1.600805603217751028e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.837311220025597899e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.507163323782235151e-02,-3.334759505356334586e+01,0.000000000000000000e+00,1.112907670234169031e-07,1.192702257747242101e+01,1.390720473249560314e+02,1.350000000000000000e+02,1.600805911197654297e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-6.065920258950899809e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.607449856733524626e-02,-3.507239402990334298e+01,0.000000000000000000e+00,1.112927006099910943e-07,1.192716411866239667e+01,1.390714436699625480e+02,1.350000000000000000e+02,1.600806193663113675e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-5.442362662805861510e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.707736389684814102e-02,-3.662608601449536394e+01,0.000000000000000000e+00,1.112942693676840325e-07,1.192728022041739777e+01,1.390709113542706632e+02,1.350000000000000000e+02,1.600806453738839963e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.916310473939540270e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.808022922636103230e-02,-3.803277359506905952e+01,0.000000000000000000e+00,1.112955235658547054e-07,1.192737442787960589e+01,1.390704403612497799e+02,1.350000000000000000e+02,1.600806693987644636e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.458061998631511297e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.908309455587392706e-02,-3.930983434231117002e+01,0.000000000000000000e+00,1.112965162529665603e-07,1.192745041962942487e+01,1.390700223496893386e+02,1.350000000000000000e+02,1.600806916577961303e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-4.050422770567535732e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682181e-02,-4.047075396809253078e+01,0.000000000000000000e+00,1.112972966709263494e-07,1.192751158043541615e+01,1.390696503183402513e+02,1.350000000000000000e+02,1.600807123383877695e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,-3.683392395686191604e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
