time_s,Vmem_mV,Goldman_Vmem_mV,NaK-ATPase_Rate_mol/m2s,cell_sodium_mmol/L,cell_potassium_mmol/L,cell_proteins_mmol/L,cell_anion_mmol/L,Dm_sodium_m2/s,Dm_potassium_m2/s,Dm_proteins_m2/s,Dm_anion_m2/s,I_A/m2,HydroP_Pa,OsmoP_Pa,Displacement_um
1.002865329512894104e-03,-4.505239296326750065e+01,0.000000000000000000e+00,1.111241028485072039e-07,1.191537457906749609e+01,1.390806307159192556e+02,1.350000000000000000e+02,1.600761925521361206e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.011383993496890166e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.005730659025788207e-03,-4.464996682557734431e+01,0.000000000000000000e+00,1.111254704175248621e-07,1.191546894201661821e+01,1.390806414749236239e+02,1.350000000000000000e+02,1.600762063659195888e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.117926639152383485e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008595988538682094e-03,-4.420243867875156241e+01,0.000000000000000000e+00,1.111270100218925555e-07,1.191557539690603740e+01,1.390806518173385484e+02,1.350000000000000000e+02,1.600762206657050513e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.248831479416740255e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.011461318051576415e-03,-4.369949325456655487e+01,0.000000000000000000e+00,1.111287604760897887e-07,1.191569668837331974e+01,1.390806616636917283e+02,1.350000000000000000e+02,1.600762355116348701e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.410564738858517845e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.014326647564470302e-03,-4.312725271365827950e+01,0.000000000000000000e+00,1.111307734120232703e-07,1.191583650003002326e+01,1.390806709154055625e+02,1.350000000000000000e+02,1.600762509786630616e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.614824709925231185e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017191977077364189e-03,-4.246615587079602960e+01,0.000000000000000000e+00,1.111331210956709375e-07,1.191600001001262754e+01,1.390806794465359246e+02,1.350000000000000000e+02,1.600762671623513711e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,1.879974233177744755e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020057306590258075e-03,-4.168751440165247146e+01,0.000000000000000000e+00,1.111359087142853156e-07,1.191619479313411567e+01,1.390806870903154504e+02,1.350000000000000000e+02,1.600762841881369525e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.236091827575551500e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.022922636103152830e-03,-4.074715988671983524e+01,0.000000000000000000e+00,1.111392968220351407e-07,1.191643248327463489e+01,1.390806936160231828e+02,1.350000000000000000e+02,1.600763022267852165e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,2.735523609743031359e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025787965616045849e-03,-3.957276148974796115e+01,0.000000000000000000e+00,1.111435456727939518e-07,1.191673208832932218e+01,1.390806986861355767e+02,1.350000000000000000e+02,1.600763215218934832e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,3.476611902101458760e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002865329512894060e-02,-3.803594882059176996e+01,0.000000000000000000e+00,1.111491114049081827e-07,1.191712726952908419e+01,1.390807017687170060e+02,1.350000000000000000e+02,1.600763424431258031e+01,2.000000000000000143e-18,1.000000000000000072e-18,0.000000000000000000e+00,1.000000000000000072e-18,4.663165230822397388e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
