# time_s,Cell_Conc_X_mmol/L,Env_Conc_X_mmol/L,
1.002865329512894104e-03,4.235961525592818557e-25,0.000000000000000000e+00
2.005730659025788207e-03,4.245373487101990179e-25,0.000000000000000000e+00
3.008595988538682094e-03,4.254804387622273189e-25,0.000000000000000000e+00
4.011461318051576415e-03,4.264254261110097593e-25,0.000000000000000000e+00
5.014326647564470302e-03,4.273723141528221784e-25,0.000000000000000000e+00
6.017191977077364189e-03,4.283211062827220336e-25,0.000000000000000000e+00
7.020057306590258075e-03,4.292718058916428178e-25,0.000000000000000000e+00
8.022922636103152830e-03,4.302244163615953789e-25,0.000000000000000000e+00
9.025787965616045849e-03,4.311789410572245640e-25,0.000000000000000000e+00
1.002865329512894060e-02,4.321353833097271718e-25,0.000000000000000000e+00
1.103151862464183536e-02,4.330937463828742875e-25,0.000000000000000000e+00
1.203438395415472838e-02,4.340540333909309208e-25,0.000000000000000000e+00
1.303724928366762313e-02,4.350162470672792286e-25,0.000000000000000000e+00
1.404011461318051615e-02,4.359803891475964047e-25,0.000000000000000000e+00
1.504297994269341091e-02,4.369464612263559556e-25,0.000000000000000000e+00
1.604584527220630566e-02,4.379144698195790133e-25,0.000000000000000000e+00
1.704871060171920041e-02,4.388844197581304267e-25,0.000000000000000000e+00
1.805157593123209170e-02,4.398563135600471138e-25,0.000000000000000000e+00
1.905444126074498645e-02,4.408301547105587957e-25,0.000000000000000000e+00
2.005730659025788121e-02,4.418059470968240790e-25,0.000000000000000000e+00
2.106017191977077596e-02,4.427836946599821076e-25,0.000000000000000000e+00
2.206303724928367072e-02,4.437634012717832368e-25,0.000000000000000000e+00
2.306590257879656200e-02,4.447450707214205575e-25,0.000000000000000000e+00
2.406876790830945675e-02,4.457287067361630369e-25,0.000000000000000000e+00
2.507163323782235151e-02,4.467143130034836480e-25,0.000000000000000000e+00
2.607449856733524626e-02,4.477018931867409239e-25,0.000000000000000000e+00
2.707736389684814102e-02,4.486914509348224192e-25,0.000000000000000000e+00
2.808022922636103230e-02,4.496829898877123293e-25,0.000000000000000000e+00
2.908309455587392706e-02,4.506765136790096191e-25,0.000000000000000000e+00
3.008595988538682181e-02,4.516720259052781102e-25,0.000000000000000000e+00
3.108882521489971656e-02,4.526695301170752549e-25,0.000000000000000000e+00
3.209169054441261132e-02,4.536690298693477830e-25,0.000000000000000000e+00
3.309455587392550607e-02,4.546705287255037795e-25,0.000000000000000000e+00
3.409742120343840083e-02,4.556740302546766300e-25,0.000000000000000000e+00
